,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,medialorbitofrontal-lh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-rh,temporalpole-lh
frontalpole-lh,0.4328238133547868,0.21882542236524538,0.0,0.22204344328238135,0.0,0.053901850362027354,0.058728881737731296,0.013676588897827836
frontalpole-rh,0.21464646464646464,0.46464646464646464,0.0,0.20622895622895623,0.003367003367003367,0.013468013468013467,0.07744107744107744,0.020202020202020204
isthmuscingulate-rh,0.0,0.0,0.484361036639857,0.01519213583556747,0.2725647899910634,0.21715817694369974,0.0,0.010723860589812333
medialorbitofrontal-lh,0.19674556213017752,0.1900887573964497,0.009615384615384616,0.44970414201183434,0.023668639053254437,0.03106508875739645,0.07026627218934911,0.028846153846153848
parahippocampal-lh,0.0,0.0018315018315018315,0.29304029304029305,0.029304029304029304,0.5503663003663004,0.10897435897435898,0.016483516483516484,0.0
parahippocampal-rh,0.07048872180451128,0.018796992481203006,0.21334586466165414,0.043233082706766915,0.09962406015037593,0.5328947368421053,0.0,0.021616541353383457
rostralanteriorcingulate-rh,0.07969432314410481,0.09170305676855896,0.0,0.10152838427947598,0.019650655021834062,0.0,0.6517467248908297,0.055676855895196505
temporalpole-lh,0.032167832167832165,0.03636363636363636,0.012587412587412588,0.06013986013986014,0.0,0.03076923076923077,0.07692307692307693,0.7510489510489511
