,F3,TP9,TP10,AF7,AF3,CPz,AF8,AF4
F3,0.7575757575757576,0.18181818181818182,0.0,0.0,0.0,0.06060606060606061,0.0,0.0
TP9,0.4666666666666667,0.4,0.0,0.0,0.0,0.13333333333333333,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.375,0.375,0.0,0.0,0.0,0.25,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
