,FT9,TP9,TP10,FT10,AF7,AF3,CPz,AF8
FT9,0.4962962962962963,0.0,0.5037037037037037,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.4892086330935252,0.0,0.5107913669064749,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.4
CPz,0.0,0.0,0.0,0.0,0.0,0.35294117647058826,0.29411764705882354,0.35294117647058826
AF8,0.0,0.0,0.0,0.0,0.0,0.10294117647058823,0.07352941176470588,0.8235294117647058
