,FT9,Pz,P3,TP10,FT10,PO4,TP8,AF8
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pz,0.0,0.6818181818181818,0.0,0.09090909090909091,0.0,0.22727272727272727,0.0,0.0
P3,0.0,0.0,0.4578313253012048,0.0,0.07228915662650602,0.0,0.46987951807228917,0.0
TP10,0.0,0.375,0.0,0.25,0.0,0.375,0.0,0.0
FT10,0.0,0.0,0.35294117647058826,0.0,0.29411764705882354,0.0,0.35294117647058826,0.0
PO4,0.0,0.46153846153846156,0.0,0.15384615384615385,0.0,0.38461538461538464,0.0,0.0
TP8,0.0,0.0,0.36792452830188677,0.0,0.05660377358490566,0.0,0.5754716981132075,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
