,FT9,TP9,TP10,FT10,AF7,AF3,CPz,AF8
FT9,0.35751295336787564,0.31088082901554404,0.3316062176165803,0.0,0.0,0.0,0.0,0.0
TP9,0.33519553072625696,0.329608938547486,0.33519553072625696,0.0,0.0,0.0,0.0,0.0
TP10,0.3422459893048128,0.32085561497326204,0.33689839572192515,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.35585585585585583,0.33783783783783783,0.0,0.3063063063063063
AF3,0.0,0.0,0.0,0.0,0.3472222222222222,0.3425925925925926,0.0,0.3101851851851852
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.33658536585365856,0.33658536585365856,0.0,0.32682926829268294
