,F3,TP9,TP10,AF7,AF3,CPz,AF8,AF4
F3,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.5555555555555556,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.3235294117647059,0.3382352941176471,0.0,0.0,0.0,0.3382352941176471
AF7,0.0,0.0,0.15862068965517243,0.4482758620689655,0.0,0.0,0.0,0.3931034482758621
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.16911764705882354,0.41911764705882354,0.0,0.0,0.0,0.4117647058823529
