,FT9,TP9,TP10,FT10,AF7,AF3,CPz,AF8
FT9,0.3142857142857143,0.0,0.0,0.0,0.34285714285714286,0.0,0.34285714285714286,0.0
TP9,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0
AF7,0.1348314606741573,0.0,0.0,0.0,0.6179775280898876,0.0,0.24719101123595505,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.21818181818181817,0.0,0.0,0.0,0.4,0.0,0.38181818181818183,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
