,Fp1,FT9,FT10,Fp2,AF7,AF3,AFz,AF4
Fp1,0.3125,0.0,0.0,0.0,0.34375,0.0,0.34375,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.16666666666666666,0.0,0.0,0.0,0.4090909090909091,0.0,0.42424242424242425,0.0
AF3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AFz,0.14864864864864866,0.0,0.0,0.0,0.3783783783783784,0.0,0.47297297297297297,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
