,Fp1,P7,TP10,T8,F4,Fp2,AF7,PO3
Fp1,0.36231884057971014,0.0,0.0,0.0,0.0,0.37681159420289856,0.2608695652173913,0.0
P7,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.25,0.75,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.35135135135135137,0.0,0.0,0.0,0.0,0.40540540540540543,0.24324324324324326,0.0
AF7,0.33962264150943394,0.0,0.0,0.0,0.0,0.33962264150943394,0.32075471698113206,0.0
PO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
