,Fp1,FT9,FT10,Fp2,AF7,AF3,AFz,AF4
Fp1,0.18181818181818182,0.0,0.0,0.2727272727272727,0.2727272727272727,0.0,0.2727272727272727,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0
Fp2,0.125,0.0,0.0,0.25,0.3125,0.0,0.3125,0.0
AF7,0.1111111111111111,0.0,0.0,0.2222222222222222,0.3888888888888889,0.0,0.2777777777777778,0.0
AF3,0.0,0.0,0.4895833333333333,0.0,0.0,0.5104166666666666,0.0,0.0
AFz,0.11764705882352941,0.0,0.0,0.23529411764705882,0.35294117647058826,0.0,0.29411764705882354,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
