,Fp1,P7,TP10,T8,F4,Fp2,AF7,PO3
Fp1,0.5471698113207547,0.0,0.0,0.0,0.0,0.32075471698113206,0.11320754716981132,0.018867924528301886
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Fp2,0.43902439024390244,0.0,0.0,0.0,0.0,0.3902439024390244,0.14634146341463414,0.024390243902439025
AF7,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.2857142857142857,0.047619047619047616
PO3,0.2857142857142857,0.0,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.14285714285714285
