,Fp1,P7,TP10,T8,F4,Fp2,AF7,PO3
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.3333333333333333,0.4166666666666667,0.0,0.0,0.0,0.0,0.25
TP10,0.0,0.12121212121212122,0.6363636363636364,0.0,0.0,0.0,0.0,0.24242424242424243
T8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO3,0.0,0.2,0.45,0.0,0.0,0.0,0.0,0.35
