,Fp1,FT9,FT10,Fp2,AF7,AF3,AFz,AF4
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.49056603773584906,0.0,0.0,0.5094339622641509,0.0,0.0
Fp2,0.0,0.0,0.0,0.25,0.375,0.0,0.375,0.0
AF7,0.0,0.0,0.0,0.1,0.6,0.0,0.3,0.0
AF3,0.0,0.0,0.35064935064935066,0.0,0.0,0.6493506493506493,0.0,0.0
AFz,0.0,0.0,0.0,0.13333333333333333,0.4666666666666667,0.0,0.4,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
