,frontalpole-rh,insula-rh,isthmuscingulate-rh,pericalcarine-rh,posteriorcingulate-lh,posteriorcingulate-rh,precuneus-lh,rostralanteriorcingulate-rh
frontalpole-rh,0.12,0.12,0.0,0.16,0.16,0.16,0.16,0.12
insula-rh,0.12,0.12,0.0,0.16,0.16,0.16,0.16,0.12
isthmuscingulate-rh,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
pericalcarine-rh,0.10714285714285714,0.10714285714285714,0.0,0.14285714285714285,0.17857142857142858,0.17857142857142858,0.17857142857142858,0.10714285714285714
posteriorcingulate-lh,0.09090909090909091,0.09090909090909091,0.0,0.12121212121212122,0.21212121212121213,0.21212121212121213,0.18181818181818182,0.09090909090909091
posteriorcingulate-rh,0.09090909090909091,0.09090909090909091,0.0,0.12121212121212122,0.21212121212121213,0.21212121212121213,0.18181818181818182,0.09090909090909091
precuneus-lh,0.09090909090909091,0.09090909090909091,0.0,0.12121212121212122,0.21212121212121213,0.21212121212121213,0.18181818181818182,0.09090909090909091
rostralanteriorcingulate-rh,0.12,0.12,0.0,0.16,0.16,0.16,0.16,0.12
