,bankssts-lh,bankssts-rh,entorhinal-lh,frontalpole-lh,lateraloccipital-lh,parahippocampal-lh,parahippocampal-rh,temporalpole-rh
bankssts-lh,0.6101694915254238,0.00847457627118644,0.0847457627118644,0.0,0.0,0.22033898305084745,0.0,0.07627118644067797
bankssts-rh,0.0,0.8192771084337349,0.12048192771084337,0.0,0.03614457831325301,0.0,0.024096385542168676,0.0
entorhinal-lh,0.058823529411764705,0.11764705882352941,0.6274509803921569,0.0,0.0,0.19607843137254902,0.0,0.0
frontalpole-lh,0.0,0.0,0.0,0.9310344827586207,0.0,0.0,0.0,0.06896551724137931
lateraloccipital-lh,0.0,0.012195121951219513,0.0,0.0,0.7560975609756098,0.0,0.23170731707317074,0.0
parahippocampal-lh,0.17857142857142858,0.0,0.21428571428571427,0.0,0.0,0.6071428571428571,0.0,0.0
parahippocampal-rh,0.0,0.0,0.0,0.0,0.17307692307692307,0.0,0.8269230769230769,0.0
temporalpole-rh,0.12857142857142856,0.0,0.0,0.1,0.0,0.0,0.0,0.7714285714285715
