,bankssts-lh,entorhinal-lh,frontalpole-lh,fusiform-lh,inferiortemporal-lh,lateraloccipital-lh,lingual-lh,parahippocampal-lh
bankssts-lh,0.5945017182130584,0.0859106529209622,0.0,0.048109965635738834,0.03436426116838488,0.18213058419243985,0.027491408934707903,0.027491408934707903
entorhinal-lh,0.03571428571428571,0.30158730158730157,0.0,0.16865079365079366,0.1527777777777778,0.03968253968253968,0.12896825396825398,0.17261904761904762
frontalpole-lh,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
fusiform-lh,0.016835016835016835,0.1531986531986532,0.0,0.2760942760942761,0.18518518518518517,0.09595959595959595,0.09427609427609428,0.17845117845117844
inferiortemporal-lh,0.014492753623188406,0.1431159420289855,0.0,0.1721014492753623,0.27898550724637683,0.05253623188405797,0.11775362318840579,0.2210144927536232
lateraloccipital-lh,0.11982570806100218,0.054466230936819175,0.0,0.13507625272331156,0.06753812636165578,0.3812636165577342,0.1328976034858388,0.10893246187363835
lingual-lh,0.017897091722595078,0.14541387024608501,0.0,0.1029082774049217,0.1319910514541387,0.12751677852348994,0.28187919463087246,0.19239373601789708
parahippocampal-lh,0.013559322033898305,0.14576271186440679,0.0,0.15254237288135594,0.19491525423728814,0.07966101694915254,0.16271186440677965,0.25084745762711863
