,bankssts-lh,entorhinal-lh,frontalpole-lh,fusiform-lh,inferiortemporal-lh,lateraloccipital-lh,lingual-lh,parahippocampal-lh
bankssts-lh,0.8333333333333334,0.0,0.0,0.020833333333333332,0.0,0.14583333333333334,0.0,0.0
entorhinal-lh,0.0,0.2692307692307692,0.0,0.07692307692307693,0.19230769230769232,0.0,0.25,0.21153846153846154
frontalpole-lh,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
fusiform-lh,0.0,0.03773584905660377,0.0,0.25157232704402516,0.16352201257861634,0.16352201257861634,0.1949685534591195,0.18867924528301888
inferiortemporal-lh,0.0,0.07947019867549669,0.0,0.1456953642384106,0.23178807947019867,0.052980132450331126,0.24503311258278146,0.24503311258278146
lateraloccipital-lh,0.02727272727272727,0.0,0.0,0.2727272727272727,0.10909090909090909,0.2909090909090909,0.15454545454545454,0.14545454545454545
lingual-lh,0.0,0.08426966292134831,0.0,0.15168539325842698,0.20786516853932585,0.07303370786516854,0.24719101123595505,0.23595505617977527
parahippocampal-lh,0.0,0.07647058823529412,0.0,0.15294117647058825,0.20588235294117646,0.07058823529411765,0.24705882352941178,0.24705882352941178
