,entorhinal-rh,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,lingual-rh,parahippocampal-rh,temporalpole-rh,transversetemporal-rh
entorhinal-rh,0.5311004784688995,0.0,0.0,0.028708133971291867,0.09569377990430622,0.15311004784688995,0.07177033492822966,0.11961722488038277
frontalpole-lh,0.0,0.7714285714285715,0.22857142857142856,0.0,0.0,0.0,0.0,0.0
frontalpole-rh,0.0,0.08888888888888889,0.8666666666666667,0.037037037037037035,0.007407407407407408,0.0,0.0,0.0
isthmuscingulate-rh,0.06578947368421052,0.0,0.02631578947368421,0.4605263157894737,0.23026315789473684,0.17105263157894737,0.02631578947368421,0.019736842105263157
lingual-rh,0.07329842931937172,0.0,0.0,0.13089005235602094,0.5654450261780105,0.14659685863874344,0.005235602094240838,0.07853403141361257
parahippocampal-rh,0.13392857142857142,0.0,0.0,0.08035714285714286,0.16964285714285715,0.5089285714285714,0.026785714285714284,0.08035714285714286
temporalpole-rh,0.0859375,0.0,0.0,0.0703125,0.0,0.0859375,0.75,0.0078125
transversetemporal-rh,0.14754098360655737,0.0,0.0,0.0,0.04918032786885246,0.13114754098360656,0.01639344262295082,0.6557377049180327
