,Oz,O2,P8,CP6,AFz,PO4,PO8,TP8
Oz,0.17647058823529413,0.0,0.0,0.13725490196078433,0.19607843137254902,0.17647058823529413,0.17647058823529413,0.13725490196078433
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
CP6,0.17391304347826086,0.0,0.0,0.15217391304347827,0.17391304347826086,0.17391304347826086,0.17391304347826086,0.15217391304347827
AFz,0.16666666666666666,0.0,0.018518518518518517,0.12962962962962962,0.2222222222222222,0.16666666666666666,0.16666666666666666,0.12962962962962962
PO4,0.17647058823529413,0.0,0.0,0.13725490196078433,0.19607843137254902,0.17647058823529413,0.17647058823529413,0.13725490196078433
PO8,0.17647058823529413,0.0,0.0,0.13725490196078433,0.19607843137254902,0.17647058823529413,0.17647058823529413,0.13725490196078433
TP8,0.17391304347826086,0.0,0.0,0.15217391304347827,0.17391304347826086,0.17391304347826086,0.17391304347826086,0.15217391304347827
