,Oz,O2,P8,AFz,POz,PO4,PO8,CP4
Oz,0.14678899082568808,0.0,0.09174311926605505,0.1559633027522936,0.1559633027522936,0.14678899082568808,0.14678899082568808,0.1559633027522936
O2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.1111111111111111,0.0,0.2916666666666667,0.125,0.125,0.1111111111111111,0.1111111111111111,0.125
AFz,0.14545454545454545,0.0,0.1,0.15454545454545454,0.15454545454545454,0.14545454545454545,0.14545454545454545,0.15454545454545454
POz,0.13445378151260504,0.0,0.09243697478991597,0.14285714285714285,0.17647058823529413,0.13445378151260504,0.13445378151260504,0.18487394957983194
PO4,0.14678899082568808,0.0,0.09174311926605505,0.1559633027522936,0.1559633027522936,0.14678899082568808,0.14678899082568808,0.1559633027522936
PO8,0.14678899082568808,0.0,0.09174311926605505,0.1559633027522936,0.1559633027522936,0.14678899082568808,0.14678899082568808,0.1559633027522936
CP4,0.13008130081300814,0.0,0.08943089430894309,0.13821138211382114,0.17886178861788618,0.13008130081300814,0.13008130081300814,0.2032520325203252
