,Oz,O2,P8,CP6,AFz,PO4,PO8,TP8
Oz,0.1840143155383239,0.0,0.0921562779600358,0.08559498956158663,0.18252311362958545,0.1843125559200716,0.18192663286609007,0.08947211452430659
O2,0.0,0.6446540880503144,0.12473794549266247,0.12368972746331237,0.0,0.0,0.0,0.1069182389937107
P8,0.13706086095992084,0.07174666006927263,0.34685799109351806,0.01632855022266205,0.1355764473033152,0.13706086095992084,0.13409203364670955,0.02127659574468085
CP6,0.1174058889303019,0.03615355944837868,0.01900857249347745,0.23891166604547148,0.11777860603801714,0.1174058889303019,0.11926947446887812,0.2340663436451733
AFz,0.18398332837153916,0.0,0.0913962488835963,0.08573980351295028,0.18309020541827925,0.18428103602262577,0.18189937481393273,0.08961000297707651
PO4,0.1840143155383239,0.0,0.0921562779600358,0.08559498956158663,0.18252311362958545,0.1843125559200716,0.18192663286609007,0.08947211452430659
PO8,0.18367952522255193,0.0,0.08931750741839763,0.08664688427299704,0.1827893175074184,0.18397626112759644,0.1830860534124629,0.09050445103857567
TP8,0.12144702842377261,0.031007751937984496,0.022886674049464747,0.22702104097452935,0.12181616832779624,0.12144702842377261,0.12329272794389073,0.23108157991878922
