,Oz,O2,P8,AFz,POz,PO4,PO8,CP4
Oz,0.1452991452991453,0.0,0.12286324786324786,0.1485042735042735,0.1485042735042735,0.1452991452991453,0.14102564102564102,0.1485042735042735
O2,0.0,0.9466666666666667,0.05333333333333334,0.0,0.0,0.0,0.0,0.0
P8,0.10068426197458455,0.011730205278592375,0.36656891495601174,0.10948191593352884,0.10752688172043011,0.10068426197458455,0.0967741935483871,0.10654936461388075
AFz,0.14167528438469493,0.0,0.1282316442605998,0.15201654601861428,0.1499482936918304,0.14167528438469493,0.1375387797311272,0.14891416752843847
POz,0.14049586776859505,0.0,0.12603305785123967,0.15082644628099173,0.15289256198347106,0.14049586776859505,0.13636363636363635,0.15289256198347106
PO4,0.1452991452991453,0.0,0.12286324786324786,0.1485042735042735,0.1485042735042735,0.1452991452991453,0.14102564102564102,0.1485042735042735
PO8,0.1465798045602606,0.0,0.12052117263843648,0.1476655808903366,0.1476655808903366,0.1465798045602606,0.14332247557003258,0.1476655808903366
CP4,0.1402061855670103,0.0,0.12474226804123711,0.14948453608247422,0.15360824742268042,0.1402061855670103,0.1360824742268041,0.1556701030927835
