,Oz,O2,P8,CP6,AFz,PO4,PO8,TP8
Oz,0.2,0.0,0.225,0.0,0.2,0.2,0.175,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.13333333333333333,0.0,0.48333333333333334,0.0,0.13333333333333333,0.13333333333333333,0.11666666666666667,0.0
CP6,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5
AFz,0.2,0.0,0.225,0.0,0.2,0.2,0.175,0.0
PO4,0.2,0.0,0.225,0.0,0.2,0.2,0.175,0.0
PO8,0.20512820512820512,0.0,0.20512820512820512,0.0,0.20512820512820512,0.20512820512820512,0.1794871794871795,0.0
TP8,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5
