,caudalmiddlefrontal-lh,postcentral-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
caudalmiddlefrontal-lh,0.21761658031088082,0.18134715025906736,0.11398963730569948,0.11398963730569948,0.12435233160621761,0.0,0.12435233160621761,0.12435233160621761
postcentral-rh,0.1471861471861472,0.20346320346320346,0.11255411255411256,0.1341991341991342,0.1341991341991342,0.0,0.1341991341991342,0.1341991341991342
superiorparietal-lh,0.11702127659574468,0.1276595744680851,0.14361702127659576,0.14893617021276595,0.15425531914893617,0.0,0.15425531914893617,0.15425531914893617
superiorparietal-rh,0.092,0.12,0.116,0.176,0.172,0.0,0.176,0.148
superiortemporal-lh,0.08812260536398467,0.11494252873563218,0.1111111111111111,0.16475095785440613,0.1839080459770115,0.0,0.18773946360153257,0.14942528735632185
superiortemporal-rh,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
supramarginal-lh,0.0888030888030888,0.11583011583011583,0.11196911196911197,0.16602316602316602,0.18146718146718147,0.0,0.18532818532818532,0.15057915057915058
supramarginal-rh,0.09829059829059829,0.1282051282051282,0.12393162393162394,0.15384615384615385,0.1623931623931624,0.0,0.1623931623931624,0.17094017094017094
