,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,postcentral-lh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-lh,0.21428571428571427,0.22857142857142856,0.0,0.12857142857142856,0.1,0.0,0.12857142857142856,0.2
caudalmiddlefrontal-rh,0.17105263157894737,0.27631578947368424,0.0,0.15789473684210525,0.06578947368421052,0.02631578947368421,0.14473684210526316,0.15789473684210525
postcentral-lh,0.01639344262295082,0.01639344262295082,0.9508196721311475,0.0,0.0,0.0,0.0,0.01639344262295082
superiorparietal-lh,0.1044776119402985,0.13432835820895522,0.0,0.4626865671641791,0.1044776119402985,0.0,0.07462686567164178,0.11940298507462686
superiorparietal-rh,0.11764705882352941,0.09803921568627451,0.0,0.17647058823529413,0.3137254901960784,0.0784313725490196,0.09803921568627451,0.11764705882352941
superiortemporal-lh,0.0,0.09090909090909091,0.0,0.0,0.2727272727272727,0.36363636363636365,0.2727272727272727,0.0
superiortemporal-rh,0.15873015873015872,0.19047619047619047,0.015873015873015872,0.1111111111111111,0.1111111111111111,0.06349206349206349,0.19047619047619047,0.15873015873015872
supramarginal-lh,0.2,0.21428571428571427,0.0,0.15714285714285714,0.1,0.0,0.12857142857142856,0.2
