,parsopercularis-lh,postcentral-lh,postcentral-rh,precentral-lh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,supramarginal-lh
parsopercularis-lh,0.30952380952380953,0.047619047619047616,0.15079365079365079,0.05555555555555555,0.06349206349206349,0.14285714285714285,0.0,0.23015873015873015
postcentral-lh,0.07407407407407407,0.7222222222222222,0.037037037037037035,0.05555555555555555,0.0,0.037037037037037035,0.0,0.07407407407407407
postcentral-rh,0.19101123595505617,0.033707865168539325,0.25842696629213485,0.0449438202247191,0.06741573033707865,0.15730337078651685,0.0,0.24719101123595505
precentral-lh,0.12280701754385964,0.07017543859649122,0.07017543859649122,0.3333333333333333,0.12280701754385964,0.10526315789473684,0.05263157894736842,0.12280701754385964
superiorparietal-lh,0.08974358974358974,0.0,0.07692307692307693,0.08974358974358974,0.5256410256410257,0.11538461538461539,0.0,0.10256410256410256
superiorparietal-rh,0.16129032258064516,0.043010752688172046,0.17204301075268819,0.06451612903225806,0.12903225806451613,0.20430107526881722,0.0,0.22580645161290322
superiortemporal-lh,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.9583333333333334,0.0
supramarginal-lh,0.21138211382113822,0.04878048780487805,0.18699186991869918,0.056910569105691054,0.07317073170731707,0.16260162601626016,0.0,0.2601626016260163
