,postcentral-lh,postcentral-rh,precentral-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
postcentral-lh,0.2056338028169014,0.10140845070422536,0.14929577464788732,0.11267605633802817,0.14084507042253522,0.09295774647887324,0.09577464788732394,0.10140845070422536
postcentral-rh,0.13432835820895522,0.24253731343283583,0.11194029850746269,0.09701492537313433,0.1417910447761194,0.06343283582089553,0.06716417910447761,0.1417910447761194
precentral-lh,0.1388888888888889,0.07777777777777778,0.19444444444444445,0.09722222222222222,0.16944444444444445,0.1,0.11944444444444445,0.10277777777777777
superiorparietal-rh,0.12542372881355932,0.08813559322033898,0.11864406779661017,0.1694915254237288,0.13898305084745763,0.10508474576271186,0.12542372881355932,0.1288135593220339
superiortemporal-lh,0.11948051948051948,0.09610389610389611,0.15844155844155844,0.0987012987012987,0.19220779220779222,0.10649350649350649,0.11428571428571428,0.11428571428571428
superiortemporal-rh,0.10909090909090909,0.06909090909090909,0.12363636363636364,0.11272727272727273,0.15272727272727274,0.18181818181818182,0.12,0.13090909090909092
supramarginal-lh,0.11149825783972125,0.06620209059233449,0.14634146341463414,0.1289198606271777,0.156794425087108,0.12195121951219512,0.16376306620209058,0.10452961672473868
supramarginal-rh,0.10491803278688525,0.12786885245901639,0.11475409836065574,0.1180327868852459,0.14754098360655737,0.1180327868852459,0.09508196721311475,0.1737704918032787
