,caudalmiddlefrontal-lh,postcentral-lh,postcentral-rh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
caudalmiddlefrontal-lh,0.17391304347826086,0.17391304347826086,0.08695652173913043,0.17391304347826086,0.043478260869565216,0.17391304347826086,0.17391304347826086,0.0
postcentral-lh,0.026490066225165563,0.2913907284768212,0.0728476821192053,0.23178807947019867,0.059602649006622516,0.059602649006622516,0.2052980132450331,0.052980132450331126
postcentral-rh,0.00980392156862745,0.09803921568627451,0.30392156862745096,0.12745098039215685,0.1568627450980392,0.0196078431372549,0.12745098039215685,0.1568627450980392
superiorparietal-rh,0.020512820512820513,0.1794871794871795,0.06666666666666667,0.28717948717948716,0.07692307692307693,0.1076923076923077,0.16923076923076924,0.09230769230769231
superiortemporal-lh,0.008771929824561403,0.07017543859649122,0.15789473684210525,0.12280701754385964,0.2982456140350877,0.017543859649122806,0.14035087719298245,0.18421052631578946
superiortemporal-rh,0.02531645569620253,0.06329113924050633,0.02531645569620253,0.20253164556962025,0.012658227848101266,0.5316455696202531,0.06329113924050633,0.0759493670886076
supramarginal-lh,0.029411764705882353,0.18823529411764706,0.08235294117647059,0.20588235294117646,0.10588235294117647,0.052941176470588235,0.24705882352941178,0.08823529411764706
supramarginal-rh,0.00909090909090909,0.08181818181818182,0.16363636363636364,0.15454545454545454,0.18181818181818182,0.045454545454545456,0.13636363636363635,0.22727272727272727
