,postcentral-lh,postcentral-rh,precentral-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
postcentral-lh,0.13392857142857142,0.026785714285714284,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.13392857142857142,0.13392857142857142
postcentral-rh,0.13043478260869565,0.08695652173913043,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.13043478260869565
precentral-lh,0.12280701754385964,0.02631578947368421,0.14035087719298245,0.14912280701754385,0.14912280701754385,0.14035087719298245,0.13157894736842105,0.14035087719298245
superiorparietal-rh,0.125,0.025,0.14166666666666666,0.15,0.15833333333333333,0.14166666666666666,0.125,0.13333333333333333
superiortemporal-lh,0.12903225806451613,0.024193548387096774,0.13709677419354838,0.1532258064516129,0.16129032258064516,0.14516129032258066,0.12096774193548387,0.12903225806451613
superiortemporal-rh,0.12605042016806722,0.025210084033613446,0.14285714285714285,0.15126050420168066,0.15126050420168066,0.14285714285714285,0.12605042016806722,0.13445378151260504
supramarginal-lh,0.12380952380952381,0.02857142857142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.13333333333333333,0.14285714285714285
supramarginal-rh,0.12149532710280374,0.028037383177570093,0.14018691588785046,0.14953271028037382,0.14953271028037382,0.14018691588785046,0.1308411214953271,0.14018691588785046
