,caudalmiddlefrontal-lh,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-lh,superiortemporal-lh,supramarginal-lh,supramarginal-rh
caudalmiddlefrontal-lh,0.4473684210526316,0.0,0.15789473684210525,0.19736842105263158,0.0,0.0,0.07894736842105263,0.11842105263157894
inferiorparietal-rh,0.0,0.5952380952380952,0.0,0.0,0.30952380952380953,0.09523809523809523,0.0,0.0
parsopercularis-lh,0.18032786885245902,0.0,0.3442622950819672,0.2459016393442623,0.0,0.0,0.03278688524590164,0.19672131147540983
parstriangularis-rh,0.25,0.0,0.16071428571428573,0.4107142857142857,0.0,0.0,0.0,0.17857142857142858
postcentral-lh,0.0,0.28888888888888886,0.0,0.0,0.5333333333333333,0.17777777777777778,0.0,0.0
superiortemporal-lh,0.0,0.12121212121212122,0.0,0.0,0.24242424242424243,0.6363636363636364,0.0,0.0
supramarginal-lh,0.19047619047619047,0.0,0.047619047619047616,0.0,0.0,0.0,0.7619047619047619,0.0
supramarginal-rh,0.1746031746031746,0.0,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,0.38095238095238093
