,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F8,Fp2,AF7,AF3,AFz,F1,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.30434782608695654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34782608695652173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34782608695652173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.0,0.0,0.08524590163934426,0.029508196721311476,0.03934426229508197,0.029508196721311476,0.0,0.0,0.0,0.0,0.0,0.09180327868852459,0.022950819672131147,0.0,0.03278688524590164,0.0,0.029508196721311476,0.022950819672131147,0.04262295081967213,0.06229508196721312,0.022950819672131147,0.0,0.04262295081967213,0.0,0.02622950819672131,0.0,0.009836065573770493,0.0,0.009836065573770493,0.0,0.0,0.022950819672131147,0.0,0.0,0.0,0.0,0.0,0.036065573770491806,0.0,0.08852459016393442,0.019672131147540985,0.0,0.0,0.0,0.0,0.0,0.009836065573770493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03934426229508197,0.006557377049180328,0.036065573770491806,0.02622950819672131,0.0,0.08196721311475409,0.0,0.03278688524590164
F7,0.0,0.0,0.04807692307692308,0.04326923076923077,0.04807692307692308,0.04326923076923077,0.0,0.0,0.0,0.0,0.0,0.04807692307692308,0.03365384615384615,0.0,0.04807692307692308,0.0,0.04326923076923077,0.03365384615384615,0.04807692307692308,0.04807692307692308,0.03365384615384615,0.0,0.04807692307692308,0.0,0.038461538461538464,0.0,0.0,0.0,0.014423076923076924,0.0,0.0,0.03365384615384615,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.04807692307692308,0.014423076923076924,0.0,0.0,0.0,0.0,0.0,0.014423076923076924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04807692307692308,0.0,0.04807692307692308,0.038461538461538464,0.0,0.04807692307692308,0.0,0.04807692307692308
FT9,0.0,0.0,0.0502092050209205,0.03765690376569038,0.0502092050209205,0.03765690376569038,0.0,0.0,0.0,0.0,0.0,0.05439330543933055,0.029288702928870293,0.0,0.04184100418410042,0.0,0.03765690376569038,0.029288702928870293,0.05439330543933055,0.04602510460251046,0.029288702928870293,0.0,0.05439330543933055,0.0,0.03347280334728033,0.0,0.012552301255230125,0.0,0.012552301255230125,0.0,0.0,0.029288702928870293,0.0,0.0,0.0,0.0,0.0,0.04602510460251046,0.0,0.0502092050209205,0.02510460251046025,0.0,0.0,0.0,0.0,0.0,0.012552301255230125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0502092050209205,0.008368200836820083,0.04602510460251046,0.03347280334728033,0.0,0.04602510460251046,0.0,0.04184100418410042
FC5,0.0,0.0,0.04807692307692308,0.04326923076923077,0.04807692307692308,0.04326923076923077,0.0,0.0,0.0,0.0,0.0,0.04807692307692308,0.03365384615384615,0.0,0.04807692307692308,0.0,0.04326923076923077,0.03365384615384615,0.04807692307692308,0.04807692307692308,0.03365384615384615,0.0,0.04807692307692308,0.0,0.038461538461538464,0.0,0.0,0.0,0.014423076923076924,0.0,0.0,0.03365384615384615,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.04807692307692308,0.014423076923076924,0.0,0.0,0.0,0.0,0.0,0.014423076923076924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04807692307692308,0.0,0.04807692307692308,0.038461538461538464,0.0,0.04807692307692308,0.0,0.04807692307692308
FC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP1,0.0,0.0,0.08090614886731391,0.02912621359223301,0.038834951456310676,0.02912621359223301,0.0,0.0,0.0,0.0,0.0,0.08737864077669903,0.022653721682847898,0.0,0.032362459546925564,0.0,0.02912621359223301,0.022653721682847898,0.045307443365695796,0.061488673139158574,0.022653721682847898,0.0,0.045307443365695796,0.0,0.025889967637540454,0.0,0.012944983818770227,0.0,0.009708737864077669,0.0,0.0,0.022653721682847898,0.0,0.0,0.0,0.0,0.0,0.038834951456310676,0.003236245954692557,0.08737864077669903,0.022653721682847898,0.0,0.0,0.0,0.0,0.0,0.009708737864077669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038834951456310676,0.009708737864077669,0.03559870550161812,0.025889967637540454,0.0,0.07766990291262135,0.0,0.032362459546925564
Pz,0.0,0.0,0.04519774011299435,0.04519774011299435,0.04519774011299435,0.04519774011299435,0.0,0.0,0.0,0.0,0.0,0.04519774011299435,0.03954802259887006,0.0,0.04519774011299435,0.0,0.04519774011299435,0.03954802259887006,0.04519774011299435,0.04519774011299435,0.03954802259887006,0.0,0.04519774011299435,0.0,0.04519774011299435,0.0,0.0,0.0,0.01694915254237288,0.0,0.0,0.03954802259887006,0.0,0.0,0.0,0.0,0.0,0.03389830508474576,0.0,0.04519774011299435,0.005649717514124294,0.0,0.0,0.0,0.0,0.0,0.01694915254237288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04519774011299435,0.0,0.04519774011299435,0.04519774011299435,0.0,0.04519774011299435,0.0,0.04519774011299435
