,caudalanteriorcingulate-lh,frontalpole-lh,medialorbitofrontal-lh,parahippocampal-rh,posteriorcingulate-lh,posteriorcingulate-rh,rostralanteriorcingulate-lh,temporalpole-lh
caudalanteriorcingulate-lh,0.44666666666666666,0.0,0.09333333333333334,0.0,0.2,0.04,0.22,0.0
frontalpole-lh,0.0,0.7661290322580645,0.16129032258064516,0.008064516129032258,0.0,0.0,0.06451612903225806,0.0
medialorbitofrontal-lh,0.0718562874251497,0.059880239520958084,0.592814371257485,0.017964071856287425,0.017964071856287425,0.0,0.23952095808383234,0.0
parahippocampal-rh,0.03418803418803419,0.02564102564102564,0.05982905982905983,0.6239316239316239,0.008547008547008548,0.1282051282051282,0.0,0.11965811965811966
posteriorcingulate-lh,0.13253012048192772,0.0,0.006024096385542169,0.018072289156626505,0.5060240963855421,0.1686746987951807,0.13253012048192772,0.03614457831325301
posteriorcingulate-rh,0.06936416184971098,0.0,0.0,0.10982658959537572,0.14450867052023122,0.5895953757225434,0.011560693641618497,0.07514450867052024
rostralanteriorcingulate-lh,0.13020833333333334,0.03125,0.21354166666666666,0.0,0.109375,0.020833333333333332,0.4947916666666667,0.0
temporalpole-lh,0.0,0.0,0.0,0.12698412698412698,0.047619047619047616,0.07142857142857142,0.0,0.753968253968254
