,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,medialorbitofrontal-lh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-rh,temporalpole-lh
frontalpole-lh,0.4417249417249417,0.18764568764568765,0.008158508158508158,0.2261072261072261,0.002331002331002331,0.04079254079254079,0.0641025641025641,0.029137529137529136
frontalpole-rh,0.19104084321475626,0.4756258234519104,0.023715415019762844,0.1857707509881423,0.00922266139657444,0.03820816864295125,0.05138339920948617,0.025032938076416336
isthmuscingulate-rh,0.012517385257301807,0.025034770514603615,0.541029207232267,0.005563282336578581,0.18776077885952713,0.16968011126564672,0.006954102920723227,0.05146036161335188
medialorbitofrontal-lh,0.21403508771929824,0.17660818713450294,0.0023391812865497076,0.4584795321637427,0.0,0.016374269005847954,0.08654970760233918,0.0456140350877193
parahippocampal-lh,0.006462035541195477,0.014539579967689823,0.2294022617124394,0.0,0.6510500807754442,0.06946688206785137,0.029079159935379646,0.0
parahippocampal-rh,0.052083333333333336,0.036458333333333336,0.14583333333333334,0.0234375,0.049479166666666664,0.6080729166666666,0.03125,0.053385416666666664
rostralanteriorcingulate-rh,0.09003215434083602,0.05627009646302251,0.011254019292604502,0.12861736334405144,0.027331189710610933,0.04019292604501608,0.6077170418006431,0.03858520900321544
temporalpole-lh,0.04092526690391459,0.033807829181494664,0.06583629893238434,0.07829181494661921,0.0,0.0693950177935943,0.03558718861209965,0.6761565836298933
