,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
frontalpole-lh,0.6454891994917408,0.1181702668360864,0.06353240152477764,0.05972045743329098,0.03811944091486658,0.0241423125794155,0.04066073697585769,0.010165184243964422
frontalpole-rh,0.1928721174004193,0.6352201257861635,0.0020964360587002098,0.05241090146750524,0.006289308176100629,0.023060796645702306,0.033542976939203356,0.05450733752620545
isthmuscingulate-rh,0.07029177718832891,0.0,0.5636604774535809,0.07294429708222812,0.1896551724137931,0.025198938992042442,0.029177718832891247,0.04907161803713528
parahippocampal-lh,0.05918057663125948,0.036418816388467376,0.08649468892261002,0.5311077389984825,0.013657056145675266,0.07132018209408195,0.08497723823975721,0.11684370257966616
parahippocampal-rh,0.059964726631393295,0.008818342151675485,0.25396825396825395,0.008818342151675485,0.6102292768959435,0.0,0.015873015873015872,0.042328042328042326
rostralanteriorcingulate-rh,0.03275529865125241,0.017341040462427744,0.03275529865125241,0.08285163776493257,0.0,0.5876685934489403,0.06165703275529865,0.18497109826589594
temporalpole-lh,0.05396290050590219,0.023608768971332208,0.04047217537942664,0.09612141652613827,0.011804384485666104,0.06239460370994941,0.6728499156829679,0.0387858347386172
temporalpole-rh,0.007619047619047619,0.04,0.05904761904761905,0.13523809523809524,0.049523809523809526,0.19047619047619047,0.04380952380952381,0.4742857142857143
