,entorhinal-lh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,temporalpole-lh,temporalpole-rh
entorhinal-lh,0.5883306320907618,0.01620745542949757,0.017828200972447326,0.05672609400324149,0.08589951377633712,0.09238249594813615,0.1426256077795786,0.0
frontalpole-lh,0.00881057268722467,0.39941262848751835,0.18502202643171806,0.12922173274596183,0.09397944199706314,0.13656387665198239,0.023494860499265784,0.023494860499265784
frontalpole-rh,0.00651890482398957,0.1773142112125163,0.3285528031290743,0.21251629726205998,0.16558018252933507,0.06388526727509779,0.02216427640156454,0.02346805736636245
medialorbitofrontal-lh,0.036410923276983094,0.1235370611183355,0.22106631989596878,0.3198959687906372,0.19635890767230169,0.07282184655396619,0.02600780234070221,0.0039011703511053317
medialorbitofrontal-rh,0.06117353308364544,0.09488139825218476,0.18352059925093633,0.20724094881398253,0.3470661672908864,0.08364544319600499,0.01373283395755306,0.008739076154806492
rostralanteriorcingulate-lh,0.06634499396863691,0.11700844390832328,0.06393244873341375,0.07478890229191798,0.08805790108564536,0.5018094089264173,0.0735826296743064,0.014475271411338963
temporalpole-lh,0.16266173752310537,0.025878003696857672,0.027726432532347505,0.033271719038817,0.014787430683918669,0.10536044362292052,0.5785582255083179,0.051756007393715345
temporalpole-rh,0.0,0.03296703296703297,0.03076923076923077,0.002197802197802198,0.02197802197802198,0.02197802197802198,0.06153846153846154,0.8285714285714286
