,Fz,F3,F7,FT9,FC5,FC1,C3,CP5,CP1,Pz,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fz,0.10463065303490836,0.009808188265635075,0.014891314359399464,0.019641130146449297,0.013118840379478677,0.01771898314451506,0.02009993552546744,0.013552892143317674,0.016578589849866446,0.016194620981855024,0.005777954315188357,0.05745026250345399,0.013801003960578428,0.0186613475177305,0.010886985355070461,0.0006447453255963894,0.006447453255963894,0.012746960486322189,0.02009993552546744,0.017768490374873352,0.012374504927696418,0.026487519572625955,0.010353919130514876,0.017284931380676063,0.01792967670627245,0.008283250437505756,0.031521138436032055,0.018277954315188357,0.01492930828037211,0.025953877682601087,0.004885672837800497,0.004017569310122502,0.018475983236621536,0.018475407571152253,0.0037072856221792394,0.007229206963249517,0.010749976973381228,0.008407018513401492,0.014308740904485586,0.01145746983512941,0.011159850787510361,0.01924449663811366,0.01708805379018145,0.044429860919222616,0.006769825918762089,0.002256608639587363,0.005777954315188357,0.018600326977986553,0.019578958275766785,0.0020954223081882657,0.0238820576586534,0.019194989407755367,0.031186101132909642,0.03026791470940407,0.009709173804918486,0.022357695495993368,0.010639449203278991,0.0030625402965828497,0.007068020631850419
F3,0.005012900358260086,0.04627505863863428,0.010773120123513407,0.013397610488015283,0.02952697179383501,0.03319631912414889,0.031169220883915424,0.01760834619695856,0.01571215883136967,0.02013775452105919,0.0016008537886872999,0.015108041736636029,0.022605592632371014,0.02406996907926395,0.023753415112364933,0.0,0.003733121525019857,0.022755519915095834,0.015568956519110076,0.02179565753398724,0.01554773612911265,0.015521994750567172,0.008027806340064803,0.02052817013836203,0.021198265409718826,0.015002872240536935,0.011840355982638273,0.004980434009249377,0.011039349836636904,0.01659363857352639,0.01688456418659363,0.012964641066003889,0.010270810039646245,0.03480053539806881,0.0024622716441620334,0.027537906369762045,0.00786002115257517,0.012438793585508423,0.028202435173969052,0.019920690558395772,0.019031327342458382,0.023352912039364248,0.025924761143459728,0.02425677067483383,0.005242255758538522,0.003177124702144559,0.012224046629475883,0.015181903387039852,0.012486913857366767,0.003177124702144559,0.015841911202698802,0.019129771868092248,0.02030553970854882,0.017242513454885762,0.025139408920305993,0.007316315767314892,0.022592142691440553,0.021305638887735096,0.019647735874807046
F7,0.00679706888720837,0.009406212287400234,0.06030243967641928,0.03185103969018095,0.006696795906717721,0.012190950984337803,0.007895015694461644,0.010808293817140744,0.018846852258533657,0.02277659363372867,0.008021344599526319,0.012452450877174583,0.02460361248932895,0.021186758943519738,0.017189902397986942,0.0033243173876875594,0.003777991482346476,0.024096721285183552,0.014194670397022213,0.02991664596851118,0.031293776834016095,0.011599895381229922,0.01669027769266228,0.02443685927529067,0.02813068635867466,0.023563303832915865,0.011195487678252037,0.008457334528770373,0.036494379468984955,0.0036046067062776295,0.01945227624604111,0.019130457358139015,0.0274243544538864,0.005835398328065631,0.019672246569565864,0.016162856865635004,0.02664048971216622,0.01814162561408382,0.02766311420316444,0.010808293817140744,0.010808293817140744,0.016501889595403697,0.014962426557214225,0.012941022979114952,0.004121445253468883,0.0031597746943261436,0.025192457571759967,0.019178618489481613,0.014820624007411548,0.003022393185877181,0.012623625132566572,0.015544640077614674,0.01622933709918263,0.014688768800654728,0.01991211157918233,0.006283546121032403,0.025657819206593335,0.017589889059611112,0.014027917182983938
FT9,0.007052339188700402,0.010387774258497543,0.02402969114564387,0.06644465619920839,0.009214079064272775,0.01878528084183989,0.01836470500572048,0.01253167481574662,0.017551793530653358,0.015365940174765811,0.009732156671387595,0.016654976458309295,0.020081289853865064,0.01579337231161861,0.030073067467551586,0.0008688097306689834,0.0053286651843258235,0.023258848896963513,0.01337236077699222,0.017793575154628986,0.015730152044290152,0.020337249790300688,0.019247460193352856,0.020627724085899878,0.018483707100902497,0.015011779900844955,0.01649390513674051,0.004200467366854521,0.015176628656025343,0.008772468614959983,0.014090849348185719,0.014234314206927813,0.02039645976852094,0.009981260307089828,0.010001945637038306,0.018841411952938352,0.016234633477686493,0.01172219149104619,0.024933713801966233,0.012591234077211778,0.012591234077211778,0.02821975763365,0.0198957557687362,0.024523538844695214,0.005626461491651613,0.005388224445790982,0.015211492298433812,0.03547157636444266,0.014069581879495727,0.005149987399930351,0.02278923110597564,0.030051916426609898,0.025910891893472232,0.02288045871497918,0.01192556489449835,0.01546036307863944,0.016157351325646344,0.019699471521514036,0.009182527144482696
FC5,0.009945628877653281,0.03930050587973471,0.009479671371392459,0.017115280611946625,0.05033842238530212,0.03947940779946972,0.03420286635456844,0.011552922170382007,0.012417259720007349,0.014709988642626397,0.0014111006585136407,0.0198060427727687,0.016517883949480595,0.019881200405623318,0.02025064698980056,0.00010532968190436065,0.006003791868548557,0.016363506109022465,0.015116840640650202,0.014232388391658366,0.0137202067117302,0.014621949675202105,0.007442240591225512,0.014232388391658366,0.01338975093642348,0.007596618431683645,0.01148375931246174,0.0032680441239216094,0.015591616906731807,0.018966229302420243,0.01589313922285125,0.009612349117460135,0.00854176158393646,0.04303891688982753,0.0018959342742784916,0.02581265862620369,0.005817656584016721,0.016832287600169717,0.027933718993884537,0.014480453169313649,0.013304535953885614,0.02133129187300748,0.028989839797814575,0.02804187266067533,0.005898462186644196,0.004423846639983148,0.01153280747101551,0.017076289803076104,0.014943586690688043,0.004107857594270065,0.019117783157991945,0.02599879391073552,0.026378297844596013,0.022512857058208373,0.02551396029497067,0.00653326426295679,0.024022054033829555,0.025275952866998637,0.016594280172197683
FC1,0.006568272557175077,0.023233280984415176,0.009736165906673352,0.01881474190560766,0.020242843423629607,0.04992325312288523,0.031545786623378765,0.01978517452119696,0.02037500622810904,0.022501484646532927,0.002201112140871177,0.017480023178406294,0.010586244523278004,0.018502689041107384,0.020848200084256863,0.0018535681186283596,0.0045825416340672855,0.008832209614998757,0.013700687490010424,0.008481804029143718,0.004339826657093938,0.015277693901881051,0.008454470269933755,0.005382458723822391,0.006708592760187088,0.003798512049073252,0.017350721937539084,0.008500553097517011,0.013962578827661155,0.02187695162522829,0.013931166369184901,0.01023218753046076,0.014147764722602355,0.023841071916350563,0.0011176930814798256,0.03299349179438218,0.0065629767222547195,0.012117957950915352,0.019821882814593572,0.01941845413827676,0.019062752717501366,0.0253993292598479,0.03252888262907102,0.039952956930075195,0.004917849558511233,0.004247233709623337,0.003269860831155524,0.026413410431712317,0.027239016852719233,0.0039119257851793895,0.03190842830703267,0.038092448548568324,0.03609977736258202,0.030898425834434542,0.01779615474217286,0.01309819239299539,0.013938896475413394,0.027092973522482775,0.014499387444111462
C3,0.006219371506395997,0.018464402021740933,0.006445550392148365,0.01636047345055914,0.01472628584024227,0.02585186265167968,0.057679406408997325,0.018000860176672826,0.04169881635385975,0.022030088020534473,0.0038679817347198955,0.01923401040247167,0.017283658015313594,0.019600024756978373,0.022582273273015672,0.0040366411176887326,0.00458396973804886,0.02133793897365346,0.023691757061390102,0.021840146322823693,0.013829240222350832,0.018884165079294885,0.011428000873009237,0.019936129364885778,0.023245726731327656,0.014337646687317882,0.01686389495775964,0.007959585713486147,0.010337242757670739,0.023170695713538463,0.015390953456584523,0.009370279405402134,0.012826039682040638,0.025343456186712632,0.003504524021919205,0.021402743424618603,0.006609224817350654,0.00487993803253292,0.01619302822562057,0.015607034101158317,0.015410893287650721,0.032778338078256336,0.02183880383914795,0.030425734148549963,0.004966281449530955,0.004329095263727463,0.009904953142877676,0.019032756305552047,0.017392369579438363,0.004520251119468511,0.01875659951648871,0.022886997325002566,0.023261895762657574,0.02431130340654246,0.012699688277264733,0.01624799108669809,0.013081999988746828,0.019973580710957638,0.011525400037925165
CP5,0.004955225445866655,0.012353568020735149,0.009383905193025661,0.01324832693004665,0.005586886473721761,0.021707163390298573,0.020068225636016384,0.04787948060483549,0.019259550932239723,0.02925159070045087,0.0,0.02030585895886241,0.016737132968495657,0.028584155467106142,0.023020795446054006,0.0,0.007327413281064769,0.019502029519937618,0.0201820624418972,0.01862339457532761,0.012194616415455835,0.02470360976538366,0.007214545528154327,0.017329762696155163,0.018500217175537917,0.014713508103113265,0.015276797060280909,0.01005944278592823,0.013135809112931066,0.021647862732139332,0.022093788607339522,0.012844958631128695,0.0154841205596647,0.010827148083568543,0.004085931095165524,0.029297055435644224,0.012376125420434399,0.009708941710171762,0.021054883068684964,0.04487113641272526,0.04553020010513148,0.022493280694375985,0.028695704231251354,0.02598076774405976,0.008823523394769137,0.0076266353038056435,0.009051816123706287,0.017726347624280506,0.016261516387008748,0.0076266353038056435,0.020227177241295698,0.021123874256547943,0.01962873319581395,0.018528588893059406,0.011480747393947381,0.013244800653960012,0.00413721014818112,0.010870674712821153,0.015544740206589174
CP1,0.005562762726270477,0.010806264255013562,0.011618951954465814,0.0159427920975144,0.006103003866100657,0.01821776291289566,0.044609796225611044,0.01856454286188594,0.060677198034610774,0.026919290406716444,0.005872971128177736,0.017928401057235487,0.017900412739775412,0.022150749424055465,0.021732016676101303,0.004066288653662775,0.005059093133523319,0.023101860811421838,0.02933423556981648,0.02905976878439257,0.019676835507820664,0.019946180747833428,0.01415028396403072,0.02484326269218872,0.02866069228748333,0.019615486164281576,0.02208391817050273,0.01048498283168433,0.013242776693565664,0.021884975069649197,0.014716853560121625,0.012375051491187634,0.018068735769556754,0.01898803679064876,0.008303641292113709,0.019204615916745382,0.011788825644051808,0.0006829564425557748,0.009537442329924452,0.015075427259738858,0.015291285656630498,0.029159240334819342,0.01888654501442015,0.02598902556559716,0.005850573922125996,0.005059093133523319,0.013172014189803948,0.015288905066226169,0.017797839869739332,0.005346904329378838,0.014455370820526831,0.01714788408866009,0.020538718435582567,0.01779939052954399,0.0087722899975825,0.01915195900422393,0.007314768062462149,0.014209252717165484,0.010209795317055438
Pz,0.00436220615808966,0.011990151033837985,0.014812705644140724,0.012856277666723485,0.006766983558799374,0.019091814782101146,0.020279417765587632,0.022913244644858704,0.02311230300776347,0.05536033889637859,0.0031823511485079984,0.015178668278245239,0.014572453886641978,0.024330478204949407,0.016265386184845996,0.0014803795474150178,0.007075256070537554,0.016295377300502584,0.022256507006751067,0.02079062262718299,0.02079607849214097,0.025522245724409733,0.010763937313725793,0.014096405456639757,0.016767261194530966,0.014375687632684053,0.02341153621661269,0.010022520777483356,0.014892638908258824,0.02071010826502203,0.020911039054953798,0.018323280337191824,0.01525014333751724,0.011489276804115723,0.0035028267191462765,0.025632751202227286,0.011966616563102083,0.013447706341458376,0.012009811517621476,0.022629797932840562,0.022942234980552586,0.019781126193833647,0.030080637038414453,0.027034198265486906,0.007415392124959323,0.00690518804332667,0.014623687364087624,0.014022928837442342,0.026224760975005035,0.007131945412941183,0.01702300889983936,0.021211273043765723,0.027197809647777106,0.020168331189727218,0.01816712637978502,0.018355854110816687,0.011096034845221307,0.018094941089571742,0.013028928351902645
