,Fp1,F7,FT9,TP9,AF7,F1,AF8,AF4
Fp1,0.3313953488372093,0.0,0.0,0.0,0.0,0.0,0.33430232558139533,0.33430232558139533
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.30666666666666664,0.0,0.0,0.0,0.0,0.0,0.36,0.3333333333333333
AF4,0.3159340659340659,0.0,0.0,0.0,0.0,0.0,0.3434065934065934,0.34065934065934067
