,Fp1,F7,FT9,T8,F8,AF7,AFz,F5
Fp1,0.7102803738317757,0.0,0.0,0.0,0.0,0.0,0.2897196261682243,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.021739130434782608,0.0,0.7608695652173914,0.0,0.0,0.0,0.21739130434782608,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.44755244755244755,0.0,0.055944055944055944,0.0,0.0,0.0,0.4965034965034965,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
