space,band,common_parcels,window,method,subject,session,condition,sigma_ratio,sigma_eig,ci_low,ci_high,ci_method,state
sensor_space,alpha,False,full_window,N/A,S48,Sess01,MOTOR_EXECUTION-LEFT,1.0105163859651218,1.0,0.9908647444276906,1.030680602473544,bootstrap,critical
sensor_space,alpha,False,full_window,N/A,S48,Sess01,MOTOR_EXECUTION-RIGHT,1.055198284348372,1.0000000000000002,1.00796006873717,1.1318686089791388,bootstrap,supercritical
sensor_space,alpha,False,full_window,N/A,S48,Sess01,MOTOR_IMAGERY-LEFT,1.0042027066269716,0.9999999999999996,0.9916637876706632,1.0189146597090974,bootstrap,critical
sensor_space,alpha,False,full_window,N/A,S48,Sess01,MOTOR_IMAGERY-RIGHT,1.0003998913999836,0.9999999999999996,0.9873689438936714,1.0149610833831504,bootstrap,critical
sensor_space,alpha,False,full_window,N/A,S48,Sess01,MOTOR_EXECUTION,1.032857335156747,1.0,0.9994124065824302,1.0812746057263414,bootstrap,supercritical
sensor_space,alpha,False,full_window,N/A,S48,Sess01,MOTOR_IMAGERY,1.0023012990134776,0.9999999999999996,0.9895163657821672,1.016937871546124,bootstrap,critical
sensor_space,alpha,False,full_window,N/A,S48,Sess01,LEFT,1.0073595462960467,0.9999999999999998,0.9912642660491768,1.0247976310913207,bootstrap,critical
sensor_space,alpha,False,full_window,N/A,S48,Sess01,RIGHT,1.0277990878741778,1.0,0.9976645063154206,1.0734148461811446,bootstrap,supercritical
sensor_space,alpha,False,full_window,N/A,S48,Sess01,LEFT_vs_RIGHT,-0.0204395415781311,0.0,-0.0821505801319677,0.0271331247759001,bootstrap,delta
sensor_space,alpha,False,full_window,N/A,S48,Sess01,IMAGERY_vs_EXECUTION,-0.0305560361432692,0.0,-0.091758239944174,0.0175254649636936,bootstrap,delta
sensor_space,alpha,False,full_window,N/A,S48,Sess01,ME_LEFT_vs_ME_RIGHT,-0.0446818983832502,0.0,-0.1410038645514482,0.022720533736374,bootstrap,delta
sensor_space,alpha,False,full_window,N/A,S48,Sess01,MI_LEFT_vs_MI_RIGHT,0.0038028152269879,0.0,-0.0232972957124872,0.031545715815426,bootstrap,delta
sensor_space,beta,False,full_window,N/A,S48,Sess01,MOTOR_EXECUTION-LEFT,0.9820266365695792,1.0000000000000009,0.9627407511376296,1.0057141690359006,bootstrap,critical
sensor_space,beta,False,full_window,N/A,S48,Sess01,MOTOR_EXECUTION-RIGHT,1.0090609828146009,1.000000000000001,0.9813327456505496,1.0408927013888818,bootstrap,critical
sensor_space,beta,False,full_window,N/A,S48,Sess01,MOTOR_IMAGERY-LEFT,1.0038015426871598,1.0,0.981671472299245,1.02594492091846,bootstrap,critical
sensor_space,beta,False,full_window,N/A,S48,Sess01,MOTOR_IMAGERY-RIGHT,0.984076286915834,0.9999999999999992,0.9654636426813464,1.0036204222670648,bootstrap,critical
sensor_space,beta,False,full_window,N/A,S48,Sess01,MOTOR_EXECUTION,0.99554380969209,1.000000000000001,0.9720367483940896,1.0233034352123913,bootstrap,critical
sensor_space,beta,False,full_window,N/A,S48,Sess01,MOTOR_IMAGERY,0.993938914801497,0.9999999999999996,0.9735675574902956,1.0147826715927624,bootstrap,critical
sensor_space,beta,False,full_window,N/A,S48,Sess01,LEFT,0.9929140896283696,1.0000000000000004,0.9722061117184372,1.0158295449771804,bootstrap,critical
sensor_space,beta,False,full_window,N/A,S48,Sess01,RIGHT,0.9965686348652174,1.0000000000000002,0.973398194165948,1.0222565618279733,bootstrap,critical
sensor_space,beta,False,full_window,N/A,S48,Sess01,LEFT_vs_RIGHT,-0.0036545452368479,0.0,-0.050050450109536,0.0424313508112323,bootstrap,delta
sensor_space,beta,False,full_window,N/A,S48,Sess01,IMAGERY_vs_EXECUTION,-0.001604894890593,0.0,-0.0497358777220956,0.0427459231986728,bootstrap,delta
sensor_space,beta,False,full_window,N/A,S48,Sess01,ME_LEFT_vs_ME_RIGHT,-0.0270343462450217,0.0,-0.0781519502512522,0.024381423385351,bootstrap,delta
sensor_space,beta,False,full_window,N/A,S48,Sess01,MI_LEFT_vs_MI_RIGHT,0.0197252557713257,0.0,-0.0219489499678198,0.0604812782371135,bootstrap,delta
sensor_space,broadband,False,full_window,N/A,S48,Sess01,MOTOR_EXECUTION-LEFT,0.9989779175509904,1.0000000000000004,0.9965113546208296,1.001469654209168,bootstrap,critical
sensor_space,broadband,False,full_window,N/A,S48,Sess01,MOTOR_EXECUTION-RIGHT,0.9989203194831398,1.0000000000000009,0.996976570360686,1.0009728557530182,bootstrap,critical
sensor_space,broadband,False,full_window,N/A,S48,Sess01,MOTOR_IMAGERY-LEFT,0.9992003806510634,1.0000000000000004,0.997781870928654,1.000645868382848,bootstrap,critical
sensor_space,broadband,False,full_window,N/A,S48,Sess01,MOTOR_IMAGERY-RIGHT,0.9985618192853164,0.9999999999999994,0.9968629089494369,1.000086867890377,bootstrap,critical
sensor_space,broadband,False,full_window,N/A,S48,Sess01,MOTOR_EXECUTION,0.9989491185170652,1.0000000000000009,0.9967439624907578,1.001221254981093,bootstrap,critical
sensor_space,broadband,False,full_window,N/A,S48,Sess01,MOTOR_IMAGERY,0.99888109996819,1.0,0.9973223899390454,1.0003663681366124,bootstrap,critical
sensor_space,broadband,False,full_window,N/A,S48,Sess01,LEFT,0.999089149101027,1.0000000000000004,0.9971466127747416,1.001057761296008,bootstrap,critical
sensor_space,broadband,False,full_window,N/A,S48,Sess01,RIGHT,0.998741069384228,1.0000000000000002,0.9969197396550616,1.0005298618216976,bootstrap,critical
sensor_space,broadband,False,full_window,N/A,S48,Sess01,LEFT_vs_RIGHT,0.0003480797167989,0.0,-0.0033832490469558,0.0041380216409463,bootstrap,delta
sensor_space,broadband,False,full_window,N/A,S48,Sess01,IMAGERY_vs_EXECUTION,-6.801854887528158e-05,0.0,-0.0038988650420476,0.0036224056458545,bootstrap,delta
sensor_space,broadband,False,full_window,N/A,S48,Sess01,ME_LEFT_vs_ME_RIGHT,5.759806785066157e-05,0.0,-0.0044615011321886,0.0044930838484817,bootstrap,delta
sensor_space,broadband,False,full_window,N/A,S48,Sess01,MI_LEFT_vs_MI_RIGHT,0.0006385613657471,0.0,-0.0023049969617229,0.003782959433411,bootstrap,delta
sensor_space,delta,False,full_window,N/A,S48,Sess01,MOTOR_EXECUTION-LEFT,0.9969394301304636,0.9999999999999982,0.9947084124705676,0.999261575985374,bootstrap,critical
sensor_space,delta,False,full_window,N/A,S48,Sess01,MOTOR_EXECUTION-RIGHT,0.999166461476927,1.0000000000000009,0.9968858864238564,1.0014980965674585,bootstrap,critical
sensor_space,delta,False,full_window,N/A,S48,Sess01,MOTOR_IMAGERY-LEFT,0.9977037637604496,1.0000000000000009,0.9962585954875974,0.9989976344724304,bootstrap,critical
sensor_space,delta,False,full_window,N/A,S48,Sess01,MOTOR_IMAGERY-RIGHT,0.9986142806517432,1.0000000000000002,0.9968215409734708,1.0002998950438526,bootstrap,critical
sensor_space,delta,False,full_window,N/A,S48,Sess01,MOTOR_EXECUTION,0.9980529458036952,0.9999999999999996,0.995797149447212,1.0003798362764162,bootstrap,critical
sensor_space,delta,False,full_window,N/A,S48,Sess01,MOTOR_IMAGERY,0.9981590222060964,1.0000000000000004,0.996540068230534,0.9996487647581416,bootstrap,critical
sensor_space,delta,False,full_window,N/A,S48,Sess01,LEFT,0.9973215969454566,0.9999999999999996,0.9954835039790826,0.9991296052289024,bootstrap,critical
sensor_space,delta,False,full_window,N/A,S48,Sess01,RIGHT,0.9988903710643352,1.0000000000000004,0.9968537136986636,1.0008989958056556,bootstrap,critical
sensor_space,delta,False,full_window,N/A,S48,Sess01,LEFT_vs_RIGHT,-0.0015687741188784,0.0,-0.0054154918265729,0.0022758915302387,bootstrap,delta
sensor_space,delta,False,full_window,N/A,S48,Sess01,IMAGERY_vs_EXECUTION,0.000106076402401,0.0,-0.0038397680458821,0.0038516153109295,bootstrap,delta
sensor_space,delta,False,full_window,N/A,S48,Sess01,ME_LEFT_vs_ME_RIGHT,-0.0022270313464634,0.0,-0.0067896840968906,0.0023756895615177,bootstrap,delta
sensor_space,delta,False,full_window,N/A,S48,Sess01,MI_LEFT_vs_MI_RIGHT,-0.0009105168912934,0.0,-0.0040412995562552,0.0021760934989596,bootstrap,delta
sensor_space,gamma,False,full_window,N/A,S48,Sess01,MOTOR_EXECUTION-LEFT,1.054649181882406,1.000000000000001,0.972364633520174,1.1509136453637985,bootstrap,supercritical
sensor_space,gamma,False,full_window,N/A,S48,Sess01,MOTOR_EXECUTION-RIGHT,1.242263841540739,1.0000000000000009,1.0352299438033443,1.453701641544351,bootstrap,supercritical
sensor_space,gamma,False,full_window,N/A,S48,Sess01,MOTOR_IMAGERY-LEFT,1.0139986395378306,1.0000000000000016,0.9705352316186826,1.0656579825458394,bootstrap,critical
sensor_space,gamma,False,full_window,N/A,S48,Sess01,MOTOR_IMAGERY-RIGHT,1.031083024022447,1.0000000000000004,0.9441145507195192,1.1572880158765435,bootstrap,critical
sensor_space,gamma,False,full_window,N/A,S48,Sess01,MOTOR_EXECUTION,1.1484565117115726,1.0000000000000009,1.003797288661759,1.3023076434540748,bootstrap,supercritical
sensor_space,gamma,False,full_window,N/A,S48,Sess01,MOTOR_IMAGERY,1.0225408317801388,1.0000000000000009,0.9573248911691008,1.1114729992111916,bootstrap,critical
sensor_space,gamma,False,full_window,N/A,S48,Sess01,LEFT,1.0343239107101183,1.000000000000001,0.9714499325694282,1.1082858139548188,bootstrap,supercritical
sensor_space,gamma,False,full_window,N/A,S48,Sess01,RIGHT,1.1366734327815928,1.0000000000000004,0.9896722472614315,1.3054948287104473,bootstrap,supercritical
sensor_space,gamma,False,full_window,N/A,S48,Sess01,LEFT_vs_RIGHT,-0.1023495220714745,0.0,-0.334044896141019,0.1186135666933871,bootstrap,delta
sensor_space,gamma,False,full_window,N/A,S48,Sess01,IMAGERY_vs_EXECUTION,-0.1259156799314338,0.0,-0.344982752284974,0.1076757105494325,bootstrap,delta
sensor_space,gamma,False,full_window,N/A,S48,Sess01,ME_LEFT_vs_ME_RIGHT,-0.187614659658333,0.0,-0.4813370080241772,0.1156837015604539,bootstrap,delta
sensor_space,gamma,False,full_window,N/A,S48,Sess01,MI_LEFT_vs_MI_RIGHT,-0.017084384484616,0.0,-0.1867527842578611,0.1215434318263203,bootstrap,delta
sensor_space,theta,False,full_window,N/A,S48,Sess01,MOTOR_EXECUTION-LEFT,0.9885086427826274,1.000000000000001,0.9809822810068024,0.9962712386483398,bootstrap,critical
sensor_space,theta,False,full_window,N/A,S48,Sess01,MOTOR_EXECUTION-RIGHT,1.0052003810880248,0.9999999999999992,0.9871134412728402,1.0277891381998634,bootstrap,critical
sensor_space,theta,False,full_window,N/A,S48,Sess01,MOTOR_IMAGERY-LEFT,0.9929121771462278,1.0000000000000009,0.9896792369203404,0.9965109537835972,bootstrap,critical
sensor_space,theta,False,full_window,N/A,S48,Sess01,MOTOR_IMAGERY-RIGHT,1.0055485175873244,1.0000000000000002,0.9966190085975388,1.0149492770812518,bootstrap,critical
sensor_space,theta,False,full_window,N/A,S48,Sess01,MOTOR_EXECUTION,0.996854511935326,1.0000000000000002,0.9840478611398212,1.0120301884241016,bootstrap,critical
sensor_space,theta,False,full_window,N/A,S48,Sess01,MOTOR_IMAGERY,0.999230347366776,1.0000000000000004,0.9931491227589396,1.0057301154324243,bootstrap,critical
sensor_space,theta,False,full_window,N/A,S48,Sess01,LEFT,0.9907104099644276,1.0000000000000009,0.9853307589635714,0.9963910962159686,bootstrap,critical
sensor_space,theta,False,full_window,N/A,S48,Sess01,RIGHT,1.0053744493376746,0.9999999999999998,0.9918662249351896,1.0213692076405576,bootstrap,critical
sensor_space,theta,False,full_window,N/A,S48,Sess01,LEFT_vs_RIGHT,-0.014664039373247,0.0,-0.0360384486769862,0.004524871280779,bootstrap,delta
sensor_space,theta,False,full_window,N/A,S48,Sess01,IMAGERY_vs_EXECUTION,0.00237583543145,0.0,-0.0188810656651621,0.0216822542926031,bootstrap,delta
sensor_space,theta,False,full_window,N/A,S48,Sess01,ME_LEFT_vs_ME_RIGHT,-0.0166917383053973,0.0,-0.0468068571930608,0.0091577973754995,bootstrap,delta
sensor_space,theta,False,full_window,N/A,S48,Sess01,MI_LEFT_vs_MI_RIGHT,-0.0126363404410966,0.0,-0.0252700401609115,-0.0001080548139414,bootstrap,delta
sensor_space,alpha,False,rt_window,N/A,S48,Sess01,MOTOR_EXECUTION-LEFT,0.9941212134590294,1.0000000000000029,0.9692928088472788,1.0214851426152896,bootstrap,critical
sensor_space,alpha,False,rt_window,N/A,S48,Sess01,MOTOR_EXECUTION-RIGHT,1.0557134552197682,0.9999999999999996,0.9743984853790064,1.1786391477110918,bootstrap,supercritical
sensor_space,alpha,False,rt_window,N/A,S48,Sess01,MOTOR_IMAGERY-LEFT,0.9791512195563477,0.9999999999999988,0.9602578241430374,0.9988027292616202,bootstrap,critical
sensor_space,alpha,False,rt_window,N/A,S48,Sess01,MOTOR_IMAGERY-RIGHT,1.017444932312882,0.9999999999999992,0.9684888209945888,1.07515954206737,bootstrap,critical
sensor_space,alpha,False,rt_window,N/A,S48,Sess01,MOTOR_EXECUTION,1.0249173343393987,1.000000000000001,0.9718456471131428,1.100062145163191,bootstrap,supercritical
sensor_space,alpha,False,rt_window,N/A,S48,Sess01,MOTOR_IMAGERY,0.9982980759346148,0.999999999999999,0.9643733225688133,1.0369811356644951,bootstrap,critical
sensor_space,alpha,False,rt_window,N/A,S48,Sess01,LEFT,0.9866362165076884,1.0000000000000009,0.964775316495158,1.010143935938455,bootstrap,critical
sensor_space,alpha,False,rt_window,N/A,S48,Sess01,RIGHT,1.0365791937663251,0.9999999999999994,0.9714436531867976,1.1268993448892308,bootstrap,supercritical
sensor_space,alpha,False,rt_window,N/A,S48,Sess01,LEFT_vs_RIGHT,-0.0499429772586366,0.0,-0.1621240283940727,0.0387002827516573,bootstrap,delta
sensor_space,alpha,False,rt_window,N/A,S48,Sess01,IMAGERY_vs_EXECUTION,-0.0266192584047838,0.0,-0.1356888225943775,0.0651354885513524,bootstrap,delta
sensor_space,alpha,False,rt_window,N/A,S48,Sess01,ME_LEFT_vs_ME_RIGHT,-0.0615922417607388,0.0,-0.2093463388638129,0.0470866572362831,bootstrap,delta
sensor_space,alpha,False,rt_window,N/A,S48,Sess01,MI_LEFT_vs_MI_RIGHT,-0.0382937127565343,0.0,-0.1149017179243326,0.0303139082670313,bootstrap,delta
sensor_space,beta,False,rt_window,N/A,S48,Sess01,MOTOR_EXECUTION-LEFT,0.944923577751953,1.0000000000000018,0.9086218437403414,0.9790397438064082,bootstrap,subcritical
sensor_space,beta,False,rt_window,N/A,S48,Sess01,MOTOR_EXECUTION-RIGHT,0.9646941879321445,0.9999999999999978,0.9236230827611356,1.0151433655527484,bootstrap,critical
