,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fz,0.0380952380952381,0.04285714285714286,0.04285714285714286,0.04285714285714286,0.0,0.0,0.04285714285714286,0.04285714285714286,0.0,0.0,0.03333333333333333,0.0380952380952381,0.04285714285714286,0.0,0.014285714285714285,0.04285714285714286,0.0,0.04285714285714286,0.0,0.04285714285714286,0.0,0.03333333333333333,0.0,0.04285714285714286,0.01904761904761905,0.0,0.04285714285714286,0.0,0.0,0.0,0.04285714285714286,0.04285714285714286,0.0,0.0,0.0,0.0,0.02857142857142857,0.0,0.004761904761904762,0.0,0.009523809523809525,0.0,0.0,0.0,0.0380952380952381,0.0,0.0,0.0,0.04285714285714286,0.0,0.009523809523809525,0.023809523809523808,0.0,0.0,0.0,0.02857142857142857,0.0,0.0,0.0,0.0,0.0380952380952381,0.0,0.04285714285714286
F3,0.025157232704402517,0.0660377358490566,0.03773584905660377,0.03773584905660377,0.0,0.0,0.031446540880503145,0.03773584905660377,0.0,0.009433962264150943,0.0220125786163522,0.025157232704402517,0.07232704402515723,0.0,0.018867924528301886,0.06289308176100629,0.0,0.02830188679245283,0.0,0.0660377358490566,0.0,0.031446540880503145,0.0,0.03773584905660377,0.012578616352201259,0.0,0.07232704402515723,0.0,0.0,0.0,0.07232704402515723,0.03773584905660377,0.0,0.0,0.0,0.0,0.018867924528301886,0.0,0.012578616352201259,0.0,0.006289308176100629,0.0,0.0,0.0,0.025157232704402517,0.0,0.0,0.0,0.03773584905660377,0.0,0.006289308176100629,0.015723270440251572,0.0,0.0,0.0,0.018867924528301886,0.0,0.0,0.0,0.0,0.025157232704402517,0.0,0.02830188679245283
F7,0.026143790849673203,0.03594771241830065,0.049019607843137254,0.0392156862745098,0.0,0.0,0.032679738562091505,0.05228758169934641,0.0,0.02287581699346405,0.02287581699346405,0.026143790849673203,0.0457516339869281,0.0032679738562091504,0.032679738562091505,0.042483660130718956,0.0,0.029411764705882353,0.0,0.05228758169934641,0.0,0.0457516339869281,0.0,0.05228758169934641,0.013071895424836602,0.0,0.0392156862745098,0.0,0.0,0.0,0.042483660130718956,0.042483660130718956,0.0,0.0,0.0,0.0,0.0196078431372549,0.0,0.026143790849673203,0.0,0.006535947712418301,0.0,0.0,0.0,0.026143790849673203,0.0,0.0,0.0,0.05228758169934641,0.0,0.006535947712418301,0.016339869281045753,0.0,0.013071895424836602,0.0,0.0196078431372549,0.0,0.0,0.00980392156862745,0.0,0.026143790849673203,0.0,0.029411764705882353
FT9,0.029411764705882353,0.04044117647058824,0.04779411764705882,0.04411764705882353,0.0,0.0,0.03676470588235294,0.04779411764705882,0.0,0.014705882352941176,0.025735294117647058,0.029411764705882353,0.04779411764705882,0.0,0.025735294117647058,0.04779411764705882,0.0,0.03308823529411765,0.0,0.04779411764705882,0.0,0.04044117647058824,0.0,0.04779411764705882,0.014705882352941176,0.0,0.04411764705882353,0.0,0.0,0.0,0.04779411764705882,0.04779411764705882,0.0,0.0,0.0,0.0,0.022058823529411766,0.0,0.01838235294117647,0.0,0.007352941176470588,0.0,0.0,0.0,0.029411764705882353,0.0,0.0,0.0,0.04779411764705882,0.0,0.007352941176470588,0.01838235294117647,0.0,0.003676470588235294,0.0,0.022058823529411766,0.0,0.0,0.0,0.0,0.029411764705882353,0.0,0.03308823529411765
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC1,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.0,0.0,0.038461538461538464,0.038461538461538464,0.0,0.0,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.0,0.0,0.038461538461538464,0.0,0.038461538461538464,0.0,0.038461538461538464,0.0,0.0,0.0,0.038461538461538464,0.038461538461538464,0.0,0.038461538461538464,0.0,0.0,0.0,0.038461538461538464,0.038461538461538464,0.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.0,0.0,0.038461538461538464,0.0,0.0,0.0,0.038461538461538464,0.0,0.0,0.0,0.038461538461538464,0.0,0.038461538461538464,0.038461538461538464,0.0,0.0,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.038461538461538464
C3,0.03292181069958848,0.04526748971193416,0.04526748971193416,0.04526748971193416,0.0,0.0,0.0411522633744856,0.04526748971193416,0.0,0.00823045267489712,0.02880658436213992,0.03292181069958848,0.04526748971193416,0.0,0.0205761316872428,0.04526748971193416,0.0,0.037037037037037035,0.0,0.04526748971193416,0.0,0.037037037037037035,0.0,0.04526748971193416,0.01646090534979424,0.0,0.04526748971193416,0.0,0.0,0.0,0.04526748971193416,0.04526748971193416,0.0,0.0,0.0,0.0,0.024691358024691357,0.0,0.012345679012345678,0.0,0.00823045267489712,0.0,0.0,0.0,0.03292181069958848,0.0,0.0,0.0,0.04526748971193416,0.0,0.00823045267489712,0.0205761316872428,0.0,0.0,0.0,0.024691358024691357,0.0,0.0,0.0,0.0,0.03292181069958848,0.0,0.037037037037037035
T7,0.02531645569620253,0.03481012658227848,0.04746835443037975,0.0379746835443038,0.0,0.0,0.03164556962025317,0.05063291139240506,0.0,0.02531645569620253,0.022151898734177215,0.02531645569620253,0.04430379746835443,0.006329113924050633,0.03481012658227848,0.04113924050632911,0.0,0.028481012658227847,0.0,0.05379746835443038,0.0,0.04746835443037975,0.0,0.05379746835443038,0.012658227848101266,0.0,0.0379746835443038,0.0,0.0,0.0,0.04113924050632911,0.04113924050632911,0.0,0.0,0.0,0.0,0.0189873417721519,0.0,0.028481012658227847,0.0,0.006329113924050633,0.0,0.0,0.0,0.02531645569620253,0.0,0.0,0.0,0.05379746835443038,0.0,0.006329113924050633,0.015822784810126583,0.0,0.015822784810126583,0.0,0.0189873417721519,0.0,0.0,0.012658227848101266,0.0,0.02531645569620253,0.0,0.028481012658227847
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06377551020408163,0.0,0.0,0.0,0.0,0.058673469387755105,0.0,0.0,0.0,0.0,0.06377551020408163,0.0,0.0,0.0,0.0663265306122449,0.0,0.0,0.05357142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04846938775510204,0.0,0.0,0.06377551020408163,0.0,0.0,0.0,0.05612244897959184,0.04081632653061224,0.05612244897959184,0.0,0.0663265306122449,0.058673469387755105,0.05102040816326531,0.0,0.0,0.0,0.0,0.05612244897959184,0.0,0.061224489795918366,0.0,0.0663265306122449,0.05612244897959184,0.012755102040816327,0.0,0.0,0.0,0.0
CP5,0.0,0.006493506493506494,0.032467532467532464,0.012987012987012988,0.0,0.0,0.0,0.03896103896103896,0.0,0.08441558441558442,0.0,0.0,0.025974025974025976,0.05844155844155844,0.09090909090909091,0.01948051948051948,0.0,0.0,0.0,0.05194805194805195,0.0,0.05194805194805195,0.0,0.045454545454545456,0.0,0.032467532467532464,0.012987012987012988,0.0,0.0,0.0,0.01948051948051948,0.01948051948051948,0.0,0.0,0.0,0.0,0.0,0.012987012987012988,0.06493506493506493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.07792207792207792,0.045454545454545456,0.0,0.0,0.032467532467532464,0.07142857142857142,0.0,0.0,0.0,0.0
CP1,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.0,0.0,0.041666666666666664,0.041666666666666664,0.0,0.0,0.036458333333333336,0.041666666666666664,0.041666666666666664,0.0,0.010416666666666666,0.041666666666666664,0.0,0.041666666666666664,0.0,0.041666666666666664,0.0,0.03125,0.0,0.041666666666666664,0.020833333333333332,0.0,0.041666666666666664,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.010416666666666666,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.041666666666666664,0.0,0.010416666666666666,0.026041666666666668,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.041666666666666664
Pz,0.0380952380952381,0.04285714285714286,0.04285714285714286,0.04285714285714286,0.0,0.0,0.04285714285714286,0.04285714285714286,0.0,0.0,0.03333333333333333,0.0380952380952381,0.04285714285714286,0.0,0.014285714285714285,0.04285714285714286,0.0,0.04285714285714286,0.0,0.04285714285714286,0.0,0.03333333333333333,0.0,0.04285714285714286,0.01904761904761905,0.0,0.04285714285714286,0.0,0.0,0.0,0.04285714285714286,0.04285714285714286,0.0,0.0,0.0,0.0,0.02857142857142857,0.0,0.004761904761904762,0.0,0.009523809523809525,0.0,0.0,0.0,0.0380952380952381,0.0,0.0,0.0,0.04285714285714286,0.0,0.009523809523809525,0.023809523809523808,0.0,0.0,0.0,0.02857142857142857,0.0,0.0,0.0,0.0,0.0380952380952381,0.0,0.04285714285714286
P3,0.020460358056265986,0.056265984654731455,0.03836317135549872,0.030690537084398978,0.0,0.0,0.02557544757033248,0.03836317135549872,0.0,0.015345268542199489,0.017902813299232736,0.020460358056265986,0.09207161125319693,0.0,0.023017902813299233,0.056265984654731455,0.0,0.023017902813299233,0.0,0.08695652173913043,0.0,0.03324808184143223,0.0,0.03836317135549872,0.010230179028132993,0.0,0.0792838874680307,0.0,0.0,0.0,0.0741687979539642,0.03324808184143223,0.0,0.0,0.0,0.0,0.015345268542199489,0.0,0.017902813299232736,0.0,0.005115089514066497,0.0,0.0,0.0,0.020460358056265986,0.0,0.0,0.0,0.03836317135549872,0.0,0.005115089514066497,0.01278772378516624,0.0,0.0076726342710997444,0.0,0.015345268542199489,0.0,0.0,0.005115089514066497,0.0,0.020460358056265986,0.0,0.023017902813299233
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053304904051172705,0.014925373134328358,0.0,0.0,0.0,0.07036247334754797,0.021321961620469083,0.0,0.0,0.0,0.05543710021321962,0.0042643923240938165,0.0,0.0042643923240938165,0.053304904051172705,0.0021321961620469083,0.0,0.05970149253731343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04051172707889126,0.0,0.0,0.05970149253731343,0.008528784648187633,0.0,0.0,0.042643923240938165,0.03411513859275053,0.042643923240938165,0.0,0.053304904051172705,0.046908315565031986,0.04051172707889126,0.017057569296375266,0.0,0.0,0.0,0.042643923240938165,0.017057569296375266,0.07036247334754797,0.0,0.0511727078891258,0.06183368869936034,0.031982942430703626,0.0,0.0,0.0,0.0
O1,0.004166666666666667,0.016666666666666666,0.03333333333333333,0.020833333333333332,0.0,0.0,0.0125,0.0375,0.008333333333333333,0.058333333333333334,0.0,0.004166666666666667,0.029166666666666667,0.05,0.07916666666666666,0.025,0.0,0.008333333333333333,0.0125,0.04583333333333333,0.0,0.04583333333333333,0.008333333333333333,0.041666666666666664,0.0,0.03333333333333333,0.020833333333333332,0.0,0.0,0.0,0.025,0.025,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.05,0.0,0.0,0.0,0.0,0.0,0.004166666666666667,0.008333333333333333,0.0,0.0,0.07083333333333333,0.0,0.0,0.0,0.0,0.05,0.041666666666666664,0.0,0.004166666666666667,0.03333333333333333,0.058333333333333334,0.0,0.004166666666666667,0.0,0.008333333333333333
Oz,0.023952095808383235,0.05089820359281437,0.041916167664670656,0.03592814371257485,0.0,0.0,0.029940119760479042,0.041916167664670656,0.0,0.014970059880239521,0.020958083832335328,0.023952095808383235,0.0688622754491018,0.0,0.023952095808383235,0.06287425149700598,0.0,0.02694610778443114,0.0,0.0688622754491018,0.0,0.03592814371257485,0.0,0.041916167664670656,0.011976047904191617,0.0,0.06287425149700598,0.0,0.0,0.0,0.0658682634730539,0.038922155688622756,0.0,0.0,0.0,0.0,0.017964071856287425,0.0,0.017964071856287425,0.0,0.005988023952095809,0.0,0.0,0.0,0.023952095808383235,0.0,0.0,0.0,0.041916167664670656,0.0,0.005988023952095809,0.014970059880239521,0.0,0.005988023952095809,0.0,0.017964071856287425,0.0,0.0,0.0029940119760479044,0.0,0.023952095808383235,0.0,0.02694610778443114
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P4,0.03524229074889868,0.04405286343612335,0.04405286343612335,0.04405286343612335,0.0,0.0,0.04405286343612335,0.04405286343612335,0.0,0.004405286343612335,0.030837004405286344,0.03524229074889868,0.04405286343612335,0.0,0.01762114537444934,0.04405286343612335,0.0,0.039647577092511016,0.0,0.04405286343612335,0.0,0.03524229074889868,0.0,0.04405286343612335,0.01762114537444934,0.0,0.04405286343612335,0.0,0.0,0.0,0.04405286343612335,0.04405286343612335,0.0,0.0,0.0,0.0,0.02643171806167401,0.0,0.00881057268722467,0.0,0.00881057268722467,0.0,0.0,0.0,0.03524229074889868,0.0,0.0,0.0,0.04405286343612335,0.0,0.00881057268722467,0.022026431718061675,0.0,0.0,0.0,0.02643171806167401,0.0,0.0,0.0,0.0,0.03524229074889868,0.0,0.039647577092511016
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06451612903225806,0.0,0.0,0.0,0.0,0.05955334987593052,0.0024813895781637717,0.0,0.0,0.0,0.06451612903225806,0.0,0.0,0.0,0.06699751861042183,0.0,0.0,0.05459057071960298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04714640198511166,0.0,0.0,0.06451612903225806,0.0,0.0,0.0,0.05459057071960298,0.03970223325062035,0.05459057071960298,0.0,0.06699751861042183,0.05707196029776675,0.04962779156327544,0.0,0.0,0.0,0.0,0.05459057071960298,0.0,0.062034739454094295,0.0,0.06451612903225806,0.05707196029776675,0.01488833746898263,0.0,0.0,0.0,0.0
TP10,0.019417475728155338,0.043689320388349516,0.03640776699029126,0.02912621359223301,0.0,0.0,0.024271844660194174,0.038834951456310676,0.0,0.024271844660194174,0.01699029126213592,0.019417475728155338,0.07524271844660194,0.009708737864077669,0.03155339805825243,0.05339805825242718,0.0,0.021844660194174758,0.0,0.08980582524271845,0.0,0.038834951456310676,0.0,0.0412621359223301,0.009708737864077669,0.0,0.06310679611650485,0.0,0.0,0.0,0.06067961165048544,0.03155339805825243,0.0,0.0,0.0,0.0,0.014563106796116505,0.0,0.02669902912621359,0.0,0.0048543689320388345,0.0,0.0,0.0,0.019417475728155338,0.0,0.0,0.0,0.04611650485436893,0.0,0.0048543689320388345,0.012135922330097087,0.0,0.01699029126213592,0.0048543689320388345,0.014563106796116505,0.0,0.0,0.014563106796116505,0.0,0.019417475728155338,0.0,0.021844660194174758
CP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
