,caudalmiddlefrontal-lh,parstriangularis-rh,postcentral-rh,precentral-rh,rostralmiddlefrontal-lh,superiorparietal-rh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-lh,0.11538461538461539,0.1282051282051282,0.1282051282051282,0.1282051282051282,0.1282051282051282,0.11538461538461539,0.1282051282051282,0.1282051282051282
parstriangularis-rh,0.075,0.18333333333333332,0.15833333333333333,0.13333333333333333,0.14166666666666666,0.075,0.08333333333333333,0.15
postcentral-rh,0.07627118644067797,0.1694915254237288,0.16101694915254236,0.13559322033898305,0.1440677966101695,0.07627118644067797,0.0847457627118644,0.15254237288135594
precentral-rh,0.08035714285714286,0.15178571428571427,0.15178571428571427,0.14285714285714285,0.15178571428571427,0.08035714285714286,0.08928571428571429,0.15178571428571427
rostralmiddlefrontal-lh,0.0782608695652174,0.1565217391304348,0.1565217391304348,0.1391304347826087,0.14782608695652175,0.0782608695652174,0.08695652173913043,0.1565217391304348
superiorparietal-rh,0.11538461538461539,0.1282051282051282,0.1282051282051282,0.1282051282051282,0.1282051282051282,0.11538461538461539,0.1282051282051282,0.1282051282051282
superiortemporal-rh,0.10843373493975904,0.13253012048192772,0.13253012048192772,0.13253012048192772,0.13253012048192772,0.10843373493975904,0.12048192771084337,0.13253012048192772
supramarginal-lh,0.07692307692307693,0.1623931623931624,0.1623931623931624,0.13675213675213677,0.1452991452991453,0.07692307692307693,0.08547008547008547,0.15384615384615385
