,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-lh,0.3006134969325153,0.15950920245398773,0.17177914110429449,0.03680981595092025,0.15950920245398773,0.05521472392638037,0.06134969325153374,0.05521472392638037
caudalmiddlefrontal-rh,0.21138211382113822,0.25203252032520324,0.12195121951219512,0.0,0.10569105691056911,0.11382113821138211,0.08943089430894309,0.10569105691056911
parsopercularis-lh,0.2,0.11333333333333333,0.3466666666666667,0.0,0.22,0.02,0.1,0.0
parstriangularis-rh,0.08421052631578947,0.0,0.0,0.4631578947368421,0.0,0.0,0.25263157894736843,0.2
rostralmiddlefrontal-lh,0.23684210526315788,0.11403508771929824,0.2807017543859649,0.0,0.2894736842105263,0.0,0.07894736842105263,0.0
superiorparietal-rh,0.08737864077669903,0.1553398058252427,0.009708737864077669,0.0,0.0,0.5242718446601942,0.009708737864077669,0.21359223300970873
superiortemporal-lh,0.08661417322834646,0.10236220472440945,0.11811023622047244,0.18110236220472442,0.07086614173228346,0.0,0.31496062992125984,0.12598425196850394
superiortemporal-rh,0.07086614173228346,0.11811023622047244,0.0,0.15748031496062992,0.0,0.1732283464566929,0.14960629921259844,0.33070866141732286
