,caudalmiddlefrontal-lh,parstriangularis-rh,postcentral-rh,precentral-rh,rostralmiddlefrontal-lh,superiorparietal-rh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-lh,0.12195121951219512,0.13414634146341464,0.12195121951219512,0.13414634146341464,0.12195121951219512,0.12195121951219512,0.12195121951219512,0.12195121951219512
parstriangularis-rh,0.05172413793103448,0.22413793103448276,0.1781609195402299,0.15517241379310345,0.09770114942528736,0.05172413793103448,0.05747126436781609,0.1839080459770115
postcentral-rh,0.03571428571428571,0.11904761904761904,0.24603174603174602,0.14682539682539683,0.0873015873015873,0.07142857142857142,0.10317460317460317,0.19047619047619047
precentral-rh,0.03862660944206009,0.12446351931330472,0.17167381974248927,0.20600858369098712,0.0944206008583691,0.07725321888412018,0.11587982832618025,0.17167381974248927
rostralmiddlefrontal-lh,0.057692307692307696,0.11538461538461539,0.14743589743589744,0.1346153846153846,0.21153846153846154,0.08974358974358974,0.09615384615384616,0.14743589743589744
superiorparietal-rh,0.07874015748031496,0.07874015748031496,0.14960629921259844,0.14960629921259844,0.10236220472440945,0.14173228346456693,0.14960629921259844,0.14960629921259844
superiortemporal-rh,0.04736842105263158,0.05789473684210526,0.14736842105263157,0.15263157894736842,0.08421052631578947,0.09473684210526316,0.24210526315789474,0.1736842105263158
supramarginal-lh,0.034220532319391636,0.12167300380228137,0.20152091254752852,0.1444866920152091,0.08365019011406843,0.06844106463878327,0.12547528517110265,0.22053231939163498
