,caudalmiddlefrontal-lh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-lh,0.32,0.132,0.02,0.148,0.128,0.08,0.116,0.056
parsopercularis-lh,0.10876132930513595,0.21450151057401812,0.08157099697885196,0.16012084592145015,0.1419939577039275,0.0634441087613293,0.1661631419939577,0.0634441087613293
parstriangularis-rh,0.030837004405286344,0.13215859030837004,0.27312775330396477,0.11013215859030837,0.10572687224669604,0.11894273127753303,0.10572687224669604,0.12334801762114538
rostralmiddlefrontal-lh,0.13580246913580246,0.17592592592592593,0.07716049382716049,0.23148148148148148,0.13271604938271606,0.07716049382716049,0.14506172839506173,0.024691358024691357
rostralmiddlefrontal-rh,0.10185185185185185,0.15123456790123457,0.07407407407407407,0.13271604938271606,0.22839506172839505,0.033950617283950615,0.19444444444444445,0.08333333333333333
superiorfrontal-rh,0.13372093023255813,0.12209302325581395,0.14534883720930233,0.11627906976744186,0.06395348837209303,0.3546511627906977,0.06395348837209303,0.0
superiortemporal-lh,0.08814589665653495,0.1762917933130699,0.06990881458966565,0.1398176291793313,0.1884498480243161,0.02735562310030395,0.2188449848024316,0.0911854103343465
superiortemporal-rh,0.07035175879396985,0.10552763819095477,0.135678391959799,0.04020100502512563,0.135678391959799,0.0,0.1407035175879397,0.37185929648241206
