,cuneus-lh,frontalpole-lh,frontalpole-rh,insula-rh,isthmuscingulate-rh,pericalcarine-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
cuneus-lh,0.7647058823529411,0.0,0.0,0.0,0.0,0.23529411764705882,0.0,0.0
frontalpole-lh,0.0,0.6554508748317631,0.1695827725437416,0.0,0.03633916554508748,0.09421265141318977,0.0,0.04441453566621804
frontalpole-rh,0.0,0.10693400167084377,0.45864661654135336,0.022556390977443608,0.0,0.020050125313283207,0.22389306599832914,0.16791979949874686
insula-rh,0.0,0.0,0.030114226375908618,0.5441329179646937,0.32502596053997923,0.0,0.029075804776739357,0.07165109034267912
isthmuscingulate-rh,0.0,0.028481012658227847,0.0,0.3322784810126582,0.5485232067510548,0.09071729957805907,0.0,0.0
pericalcarine-rh,0.2222222222222222,0.07953216374269007,0.023391812865497075,0.0,0.10058479532163743,0.5660818713450292,0.007017543859649123,0.0011695906432748538
rostralanteriorcingulate-lh,0.0,0.0,0.27853403141361255,0.02931937172774869,0.0,0.008376963350785341,0.5591623036649215,0.12460732984293194
rostralanteriorcingulate-rh,0.0,0.04004576659038902,0.2322654462242563,0.08123569794050343,0.0,0.003432494279176201,0.13386727688787187,0.5091533180778032
