,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,fusiform-lh,isthmuscingulate-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.49456869009584664,0.04792332268370607,0.1182108626198083,0.0,0.05559105431309904,0.10351437699680512,0.12651757188498403,0.0536741214057508
frontalpole-lh,0.03825995807127883,0.38941299790356393,0.12578616352201258,0.04716981132075472,0.09381551362683438,0.16719077568134172,0.06656184486373165,0.07180293501048218
frontalpole-rh,0.10818888224745965,0.1434548714883443,0.3442916915720263,0.0,0.11476389719067544,0.11297071129707113,0.07650926479378362,0.09982068141063957
fusiform-lh,0.0,0.06084656084656084,0.0,0.5542328042328042,0.25132275132275134,0.1335978835978836,0.0,0.0
isthmuscingulate-rh,0.036293766011955594,0.07728437233134074,0.08198121263877028,0.1605465414175918,0.48633646456020496,0.037147736976942784,0.06917164816396243,0.05123825789923143
parahippocampal-rh,0.07442298634008479,0.1521431935939708,0.08996702779086199,0.09232218558643429,0.04145077720207254,0.5120113047574187,0.030146019783325484,0.007536504945831371
rostralanteriorcingulate-lh,0.12009512485136742,0.07431629013079667,0.07491082045184304,0.0,0.093935790725327,0.03804994054696789,0.44530321046373367,0.15338882282996433
rostralanteriorcingulate-rh,0.06614173228346457,0.1062992125984252,0.1283464566929134,0.0,0.09291338582677165,0.011023622047244094,0.2047244094488189,0.3905511811023622
