,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,insula-rh,isthmuscingulate-rh,paracentral-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.4140009272137228,0.0,0.05099675475197033,0.03291608715808994,0.08623087621696801,0.19656930922577653,0.15808993973110802,0.061196105702364396
frontalpole-lh,0.0,0.3813454395377631,0.1762278167560875,0.0,0.0,0.1382583574081717,0.08047874535699547,0.22368964094098226
frontalpole-rh,0.04154302670623145,0.15986646884272998,0.28672106824925814,0.0,0.001483679525222552,0.1925074183976261,0.11572700296735905,0.2021513353115727
insula-rh,0.07263157894736842,0.0,0.0,0.8031578947368421,0.0,0.0,0.056842105263157895,0.06736842105263158
isthmuscingulate-rh,0.1546304163126593,0.0,0.005097706032285472,0.0,0.7221750212404418,0.10875106202209006,0.009345794392523364,0.0
paracentral-rh,0.1267688679245283,0.09876179245283019,0.15182783018867924,0.0,0.03773584905660377,0.3269457547169811,0.11615566037735849,0.14180424528301888
rostralanteriorcingulate-lh,0.14111427409516064,0.07930052867019113,0.1268808458723058,0.023586823912159414,0.005286701911346075,0.1602277348515657,0.33468889792598616,0.12891419276128507
rostralanteriorcingulate-rh,0.04731638418079096,0.19138418079096045,0.1896186440677966,0.022245762711864406,0.0,0.1698446327683616,0.11193502824858757,0.2676553672316384
