,caudalanteriorcingulate-lh,frontalpole-rh,insula-rh,isthmuscingulate-rh,pericalcarine-lh,pericalcarine-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.3390918065153011,0.09230009871668311,0.018756169792694965,0.0,0.0004935834155972359,0.027640671273445213,0.255182625863771,0.2665350444225074
frontalpole-rh,0.14782608695652175,0.4482213438735178,0.0,0.0,0.016600790513833993,0.0,0.19367588932806323,0.19367588932806323
insula-rh,0.014766201804757998,0.0,0.34823625922887613,0.19934372436423298,0.18539786710418377,0.21780147662018048,0.0,0.034454470877768664
isthmuscingulate-rh,0.0,0.0,0.1709103592605511,0.3038018835019184,0.2364841297523544,0.2553191489361702,0.008371119637251482,0.02511335891175445
pericalcarine-lh,0.0010309278350515464,0.007903780068728522,0.15670103092783505,0.2323024054982818,0.2793814432989691,0.23848797250859108,0.03711340206185567,0.047079037800687284
pericalcarine-rh,0.016182199580461493,0.0,0.16092298471681152,0.22055738687443813,0.2097692538207971,0.31315552891819,0.023074617920287685,0.056338028169014086
rostralanteriorcingulate-lh,0.19801602441816102,0.09347577260587563,0.0,0.008393742846241892,0.04044257916825639,0.027851964898893553,0.3727584891262877,0.25906142693628387
rostralanteriorcingulate-rh,0.1900070372976777,0.08620689655172414,0.03096410978184377,0.02498240675580577,0.0482054890921886,0.06615059817030261,0.23821252638986629,0.31527093596059114
