,Fp1,Fz,Oz,TP10,F8,AF3,AFz,C5
Fp1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.3157894736842105,0.0,0.34210526315789475,0.0,0.0,0.0,0.34210526315789475
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.18840579710144928,0.0,0.463768115942029,0.0,0.0,0.0,0.34782608695652173
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5,0.0,0.21666666666666667,0.0,0.4,0.0,0.0,0.0,0.38333333333333336
