,Fz,Pz,TP10,F8,Fp2,F1,CPz,F2
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pz,0.0,0.323943661971831,0.0,0.3380281690140845,0.3380281690140845,0.0,0.0,0.0
TP10,0.0,0.0,0.49056603773584906,0.0,0.0,0.0,0.5094339622641509,0.0
F8,0.0,0.26666666666666666,0.0,0.36666666666666664,0.36666666666666664,0.0,0.0,0.0
Fp2,0.0,0.2727272727272727,0.0,0.36363636363636365,0.36363636363636365,0.0,0.0,0.0
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.0,0.0,0.48214285714285715,0.0,0.0,0.0,0.5178571428571429,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
