,Fz,Pz,TP10,F8,Fp2,F1,CPz,F2
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pz,0.0,0.38823529411764707,0.0,0.27058823529411763,0.3411764705882353,0.0,0.0,0.0
TP10,0.0,0.0,0.5901639344262295,0.0,0.0,0.0,0.4098360655737705,0.0
F8,0.0,0.3382352941176471,0.0,0.3235294117647059,0.3382352941176471,0.0,0.0,0.0
Fp2,0.0,0.3625,0.0,0.2875,0.35,0.0,0.0,0.0
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.0,0.0,0.5102040816326531,0.0,0.0,0.0,0.4897959183673469,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
