,Fz,TP10,T8,F8,Fp2,F1,CPz,FCz
Fz,0.4827586206896552,0.3275862068965517,0.0,0.0,0.0,0.1896551724137931,0.0,0.0
TP10,0.3958333333333333,0.375,0.0,0.0,0.0,0.22916666666666666,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,0.34375,0.34375,0.0,0.0,0.0,0.3125,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
