,Fz,Pz,TP10,F8,Fp2,F1,CPz,F2
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.34375,0.375,0.28125,0.0,0.0
Fp2,0.0,0.0,0.0,0.3076923076923077,0.46153846153846156,0.23076923076923078,0.0,0.0
F1,0.0,0.0,0.0,0.34615384615384615,0.34615384615384615,0.3076923076923077,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
