,Fz,TP10,T8,F8,Fp2,F1,CPz,FCz
Fz,0.49056603773584906,0.0,0.0,0.0,0.0,0.0,0.5094339622641509,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.43548387096774194,0.0,0.0,0.0,0.0,0.0,0.5645161290322581,0.0
FCz,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5
