,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P7,O1,Oz,O2,P4,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,AF8,AF4,F2,FCz
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.0,0.0,0.04437869822485207,0.047337278106508875,0.0,0.023668639053254437,0.0,0.0,0.0029585798816568047,0.0,0.038461538461538464,0.0,0.04142011834319527,0.0,0.03254437869822485,0.047337278106508875,0.0,0.0,0.047337278106508875,0.038461538461538464,0.0,0.0,0.047337278106508875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014792899408284023,0.047337278106508875,0.03254437869822485,0.029585798816568046,0.03550295857988166,0.047337278106508875,0.0,0.0,0.029585798816568046,0.0,0.04142011834319527,0.023668639053254437,0.038461538461538464,0.023668639053254437,0.0,0.026627218934911243,0.0,0.008875739644970414,0.038461538461538464,0.04142011834319527,0.0,0.0,0.029585798816568046,0.038461538461538464,0.04142011834319527
F7,0.0,0.0,0.02976190476190476,0.09126984126984126,0.0,0.023809523809523808,0.0,0.0,0.003968253968253968,0.0,0.06547619047619048,0.0,0.027777777777777776,0.0,0.021825396825396824,0.03571428571428571,0.0,0.0,0.037698412698412696,0.03373015873015873,0.0,0.0,0.061507936507936505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005952380952380952,0.00992063492063492,0.037698412698412696,0.021825396825396824,0.027777777777777776,0.023809523809523808,0.08134920634920635,0.0,0.003968253968253968,0.03373015873015873,0.0,0.027777777777777776,0.015873015873015872,0.03373015873015873,0.02976190476190476,0.0,0.017857142857142856,0.0,0.013888888888888888,0.025793650793650792,0.06547619047619048,0.0,0.0,0.01984126984126984,0.04365079365079365,0.027777777777777776
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC5,0.0,0.0,0.02857142857142857,0.047619047619047616,0.0,0.07142857142857142,0.0,0.0,0.009523809523809525,0.0,0.01904761904761905,0.0,0.023809523809523808,0.023809523809523808,0.009523809523809525,0.04285714285714286,0.0,0.014285714285714285,0.047619047619047616,0.06190476190476191,0.0,0.0,0.05238095238095238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0380952380952381,0.0,0.047619047619047616,0.009523809523809525,0.0761904761904762,0.014285714285714285,0.0380952380952381,0.0,0.03333333333333333,0.004761904761904762,0.023809523809523808,0.023809523809523808,0.0,0.07142857142857142,0.0,0.0,0.0,0.01904761904761905,0.05714285714285714,0.01904761904761905,0.023809523809523808,0.0,0.0,0.004761904761904762,0.01904761904761905,0.023809523809523808
FC1,0.0,0.0,0.0,0.0,0.0,0.0,0.08185053380782918,0.07829181494661921,0.0,0.0,0.0,0.0,0.0,0.07829181494661921,0.0,0.0,0.03914590747330961,0.0711743772241993,0.0,0.0,0.0,0.0,0.0,0.0,0.08185053380782918,0.0,0.0,0.0,0.0,0.07829181494661921,0.0,0.0,0.0,0.07829181494661921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08540925266903915,0.0,0.08540925266903915,0.0,0.0,0.0,0.0,0.0,0.0,0.0711743772241993,0.05693950177935943,0.0,0.0,0.05693950177935943,0.05693950177935943,0.0,0.0,0.0
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.07905138339920949,0.08300395256916997,0.0,0.0,0.0,0.0,0.0,0.07509881422924901,0.0,0.0,0.043478260869565216,0.06719367588932806,0.0,0.0,0.0,0.0,0.0,0.0,0.08300395256916997,0.0,0.0,0.0,0.0,0.07509881422924901,0.0,0.0,0.0,0.07509881422924901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08300395256916997,0.0,0.08695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.06719367588932806,0.05138339920948617,0.0,0.0,0.06719367588932806,0.06324110671936758,0.0,0.0,0.0
T7,0.0,0.0,0.0,0.08695652173913043,0.0,0.08695652173913043,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.08695652173913043,0.0,0.0,0.08695652173913043,0.08695652173913043,0.0,0.0,0.08695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.08695652173913043,0.0,0.08695652173913043,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.08695652173913043,0.0,0.0,0.0,0.0,0.08695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
