,caudalanteriorcingulate-lh,insula-rh,isthmuscingulate-rh,lateralorbitofrontal-rh,parahippocampal-rh,pericalcarine-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.12037037037037036,0.12962962962962962,0.12037037037037036,0.12962962962962962,0.12962962962962962,0.12037037037037036,0.12037037037037036,0.12962962962962962
insula-rh,0.12,0.13,0.12,0.13,0.13,0.12,0.12,0.13
isthmuscingulate-rh,0.12037037037037036,0.12962962962962962,0.12037037037037036,0.12962962962962962,0.12962962962962962,0.12037037037037036,0.12037037037037036,0.12962962962962962
lateralorbitofrontal-rh,0.12037037037037036,0.12962962962962962,0.12037037037037036,0.12962962962962962,0.12962962962962962,0.12037037037037036,0.12037037037037036,0.12962962962962962
parahippocampal-rh,0.12,0.13,0.12,0.13,0.13,0.12,0.12,0.13
pericalcarine-lh,0.12037037037037036,0.12962962962962962,0.12037037037037036,0.12962962962962962,0.12962962962962962,0.12037037037037036,0.12037037037037036,0.12962962962962962
rostralanteriorcingulate-lh,0.12037037037037036,0.12962962962962962,0.12037037037037036,0.12962962962962962,0.12962962962962962,0.12037037037037036,0.12037037037037036,0.12962962962962962
rostralanteriorcingulate-rh,0.12037037037037036,0.12962962962962962,0.12037037037037036,0.12962962962962962,0.12962962962962962,0.12037037037037036,0.12037037037037036,0.12962962962962962
