,caudalanteriorcingulate-lh,cuneus-rh,frontalpole-lh,isthmuscingulate-rh,lateraloccipital-rh,paracentral-rh,precuneus-rh,superiorparietal-rh
caudalanteriorcingulate-lh,0.1326530612244898,0.1326530612244898,0.10204081632653061,0.1326530612244898,0.12244897959183673,0.1326530612244898,0.12244897959183673,0.12244897959183673
cuneus-rh,0.1326530612244898,0.1326530612244898,0.10204081632653061,0.1326530612244898,0.12244897959183673,0.1326530612244898,0.12244897959183673,0.12244897959183673
frontalpole-lh,0.12,0.12,0.13,0.12,0.13,0.12,0.13,0.13
isthmuscingulate-rh,0.1326530612244898,0.1326530612244898,0.10204081632653061,0.1326530612244898,0.12244897959183673,0.1326530612244898,0.12244897959183673,0.12244897959183673
lateraloccipital-rh,0.1320754716981132,0.1320754716981132,0.10377358490566038,0.1320754716981132,0.12264150943396226,0.1320754716981132,0.12264150943396226,0.12264150943396226
paracentral-rh,0.1326530612244898,0.1326530612244898,0.10204081632653061,0.1326530612244898,0.12244897959183673,0.1326530612244898,0.12244897959183673,0.12244897959183673
precuneus-rh,0.1320754716981132,0.1320754716981132,0.10377358490566038,0.1320754716981132,0.12264150943396226,0.1320754716981132,0.12264150943396226,0.12264150943396226
superiorparietal-rh,0.1320754716981132,0.1320754716981132,0.10377358490566038,0.1320754716981132,0.12264150943396226,0.1320754716981132,0.12264150943396226,0.12264150943396226
