,caudalmiddlefrontal-lh,entorhinal-rh,inferiortemporal-rh,parahippocampal-lh,parahippocampal-rh,parsorbitalis-lh,supramarginal-lh,temporalpole-rh
caudalmiddlefrontal-lh,0.718562874251497,0.04790419161676647,0.0,0.05389221556886228,0.041916167664670656,0.0,0.0,0.1377245508982036
entorhinal-rh,0.025974025974025976,0.7142857142857143,0.08441558441558442,0.0,0.07142857142857142,0.05844155844155844,0.0,0.045454545454545456
inferiortemporal-rh,0.014925373134328358,0.06716417910447761,0.5671641791044776,0.0,0.09701492537313433,0.12686567164179105,0.07462686567164178,0.05223880597014925
parahippocampal-lh,0.04032258064516129,0.0,0.0,0.9596774193548387,0.0,0.0,0.0,0.0
parahippocampal-rh,0.06358381502890173,0.09248554913294797,0.12138728323699421,0.0,0.5549132947976878,0.12716763005780346,0.04046242774566474,0.0
parsorbitalis-lh,0.0,0.08187134502923976,0.1286549707602339,0.0,0.1111111111111111,0.6549707602339181,0.023391812865497075,0.0
supramarginal-lh,0.0,0.009009009009009009,0.05405405405405406,0.0,0.10810810810810811,0.05405405405405406,0.7747747747747747,0.0
temporalpole-rh,0.21495327102803738,0.12149532710280374,0.04672897196261682,0.0,0.0,0.0,0.0,0.616822429906542
