,entorhinal-lh,frontalpole-lh,frontalpole-rh,inferiortemporal-lh,parahippocampal-rh,parsorbitalis-rh,parstriangularis-rh,temporalpole-lh
entorhinal-lh,0.6122448979591837,0.0,0.0,0.336734693877551,0.0,0.0,0.0,0.05102040816326531
frontalpole-lh,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
frontalpole-rh,0.0,0.015384615384615385,0.7692307692307693,0.0,0.0,0.0,0.2153846153846154,0.0
inferiortemporal-lh,0.39814814814814814,0.0,0.0,0.4722222222222222,0.0,0.0,0.0,0.12962962962962962
parahippocampal-rh,0.0,0.0,0.0,0.0,0.8596491228070176,0.0,0.05263157894736842,0.08771929824561403
parsorbitalis-rh,0.0,0.0,0.013333333333333334,0.0,0.0,0.76,0.22666666666666666,0.0
parstriangularis-rh,0.0,0.0,0.2222222222222222,0.0,0.027777777777777776,0.19444444444444445,0.5555555555555556,0.0
temporalpole-lh,0.12745098039215685,0.0,0.0,0.2549019607843137,0.0196078431372549,0.0,0.0,0.5980392156862745
