,caudalanteriorcingulate-lh,frontalpole-rh,lingual-lh,paracentral-lh,parsorbitalis-lh,pericalcarine-lh,rostralanteriorcingulate-rh,superiorparietal-rh
caudalanteriorcingulate-lh,0.5436893203883495,0.038834951456310676,0.0,0.2621359223300971,0.0,0.0,0.0,0.1553398058252427
frontalpole-rh,0.05,0.8,0.0,0.08333333333333333,0.0,0.0,0.06666666666666667,0.0
lingual-lh,0.0,0.0,0.9272727272727272,0.0,0.0,0.07272727272727272,0.0,0.0
paracentral-lh,0.2717391304347826,0.05434782608695652,0.0,0.6195652173913043,0.0,0.0,0.0,0.05434782608695652
parsorbitalis-lh,0.0,0.0,0.0,0.0,0.8913043478260869,0.0,0.10869565217391304,0.0
pericalcarine-lh,0.0,0.0,0.14754098360655737,0.0,0.0,0.819672131147541,0.0,0.03278688524590164
rostralanteriorcingulate-rh,0.0,0.12244897959183673,0.0,0.0,0.12244897959183673,0.0,0.7551020408163265,0.0
superiorparietal-rh,0.20238095238095238,0.0,0.011904761904761904,0.07142857142857142,0.0,0.047619047619047616,0.0,0.6666666666666666
