,insula-lh,insula-rh,isthmuscingulate-rh,lateralorbitofrontal-lh,medialorbitofrontal-lh,parsorbitalis-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
insula-lh,0.22077922077922077,0.0,0.0,0.22510822510822512,0.0,0.22510822510822512,0.21212121212121213,0.11688311688311688
insula-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
isthmuscingulate-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lateralorbitofrontal-lh,0.07282913165266107,0.0,0.0,0.2619047619047619,0.018207282913165267,0.24789915966386555,0.22969187675070027,0.16946778711484595
medialorbitofrontal-lh,0.0,0.0,0.0,0.04888888888888889,0.6666666666666666,0.08444444444444445,0.2,0.0
parsorbitalis-lh,0.0718232044198895,0.0,0.0,0.24171270718232044,0.029005524861878452,0.2527624309392265,0.23756906077348067,0.1671270718232044
rostralanteriorcingulate-lh,0.0623342175066313,0.0,0.0,0.21485411140583555,0.0636604774535809,0.22546419098143236,0.27320954907161804,0.16047745358090185
rostralanteriorcingulate-rh,0.04921259842519685,0.0,0.0,0.23818897637795275,0.0,0.23818897637795275,0.23818897637795275,0.23622047244094488
