,caudalmiddlefrontal-rh,inferiorparietal-rh,postcentral-rh,rostralmiddlefrontal-rh,superiorparietal-lh,superiorparietal-rh,supramarginal-lh,supramarginal-rh
caudalmiddlefrontal-rh,0.20521172638436483,0.026058631921824105,0.10749185667752444,0.19218241042345277,0.11400651465798045,0.11400651465798045,0.1563517915309446,0.08469055374592833
inferiorparietal-rh,0.03571428571428571,0.20089285714285715,0.12946428571428573,0.03571428571428571,0.11607142857142858,0.12946428571428573,0.15178571428571427,0.20089285714285715
postcentral-rh,0.09283819628647215,0.07692307692307693,0.16445623342175067,0.07692307692307693,0.14588859416445624,0.15915119363395225,0.14323607427055704,0.14058355437665782
rostralmiddlefrontal-rh,0.20136518771331058,0.027303754266211604,0.09897610921501707,0.22525597269624573,0.09897610921501707,0.09897610921501707,0.16382252559726962,0.08532423208191127
superiorparietal-lh,0.09915014164305949,0.0764872521246459,0.1558073654390935,0.0821529745042493,0.1643059490084986,0.1671388101983003,0.1274787535410765,0.1274787535410765
superiorparietal-rh,0.09333333333333334,0.07733333333333334,0.16,0.07733333333333334,0.15733333333333333,0.168,0.13333333333333333,0.13333333333333333
supramarginal-lh,0.11707317073170732,0.08292682926829269,0.12682926829268293,0.11707317073170732,0.10975609756097561,0.12195121951219512,0.1926829268292683,0.13170731707317074
supramarginal-rh,0.06989247311827956,0.12634408602150538,0.13978494623655913,0.06989247311827956,0.12096774193548387,0.13440860215053763,0.1532258064516129,0.18548387096774194
