,parsopercularis-lh,parstriangularis-rh,postcentral-rh,precentral-lh,precentral-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
parsopercularis-lh,0.10256410256410256,0.1282051282051282,0.1282051282051282,0.1282051282051282,0.1282051282051282,0.1282051282051282,0.1282051282051282,0.1282051282051282
parstriangularis-rh,0.02877697841726619,0.12949640287769784,0.1366906474820144,0.14388489208633093,0.14388489208633093,0.12949640287769784,0.14388489208633093,0.14388489208633093
postcentral-rh,0.020942408376963352,0.09424083769633508,0.18324607329842932,0.1256544502617801,0.13089005235602094,0.1099476439790576,0.16230366492146597,0.17277486910994763
precentral-lh,0.023529411764705882,0.10588235294117647,0.13529411764705881,0.1588235294117647,0.17058823529411765,0.11764705882352941,0.1411764705882353,0.14705882352941177
precentral-rh,0.023391812865497075,0.10526315789473684,0.13450292397660818,0.15789473684210525,0.17543859649122806,0.11695906432748537,0.14035087719298245,0.14619883040935672
superiortemporal-lh,0.023809523809523808,0.10714285714285714,0.13095238095238096,0.13095238095238096,0.13095238095238096,0.18452380952380953,0.1488095238095238,0.14285714285714285
superiortemporal-rh,0.020618556701030927,0.09278350515463918,0.15463917525773196,0.13402061855670103,0.13402061855670103,0.11855670103092783,0.17010309278350516,0.17525773195876287
supramarginal-rh,0.020202020202020204,0.09090909090909091,0.15656565656565657,0.13131313131313133,0.13636363636363635,0.11616161616161616,0.16666666666666666,0.18181818181818182
