,parsopercularis-lh,postcentral-rh,precentral-lh,precentral-rh,rostralmiddlefrontal-lh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
parsopercularis-lh,0.1746031746031746,0.1111111111111111,0.14285714285714285,0.14285714285714285,0.19047619047619047,0.031746031746031744,0.1111111111111111,0.09523809523809523
postcentral-rh,0.06611570247933884,0.17355371900826447,0.15702479338842976,0.19008264462809918,0.06611570247933884,0.06611570247933884,0.14049586776859505,0.14049586776859505
precentral-lh,0.06338028169014084,0.11267605633802817,0.19014084507042253,0.16901408450704225,0.09154929577464789,0.07042253521126761,0.14788732394366197,0.15492957746478872
precentral-rh,0.046511627906976744,0.11627906976744186,0.14534883720930233,0.22093023255813954,0.09302325581395349,0.05813953488372093,0.1744186046511628,0.14534883720930233
rostralmiddlefrontal-lh,0.11235955056179775,0.07865168539325842,0.12359550561797752,0.1797752808988764,0.24719101123595505,0.0,0.1348314606741573,0.12359550561797752
superiortemporal-lh,0.012658227848101266,0.08860759493670886,0.12658227848101267,0.12658227848101267,0.0,0.379746835443038,0.13924050632911392,0.12658227848101267
superiortemporal-rh,0.05161290322580645,0.1032258064516129,0.14193548387096774,0.1870967741935484,0.07741935483870968,0.07096774193548387,0.2064516129032258,0.16129032258064516
supramarginal-rh,0.047619047619047616,0.10884353741496598,0.14965986394557823,0.17687074829931973,0.07482993197278912,0.06802721088435375,0.1836734693877551,0.19047619047619047
